orthogroup.id,Estimate,SE,z.value,p.value
Xanthomonas_OG0001481,0.6467877,1.576426931,0.410287142,0.681595323
Xanthomonas_OG0001482,0.203251675,1.780541073,0.114151635,0.909117591
Xanthomonas_OG0001483,0.203251675,1.780541073,0.114151635,0.909117591
Xanthomonas_OG0001484,0.205719948,2.294841338,0.089644519,0.928569706
Xanthomonas_OG0001485,0.20320024,1.780482671,0.114126491,0.909137523
Xanthomonas_OG0001486,0.197014498,1.880371042,0.104774267,0.91655493
Xanthomonas_OG0001487,NA,NA,NA,NA
Xanthomonas_OG0001488,NA,NA,NA,NA
Xanthomonas_OG0001489,0.020614726,0.55021648,0.037466574,0.970112992
Xanthomonas_OG0001490,0.634115795,1.255518237,0.50506299,0.613514595
Xanthomonas_OG0001491,NA,NA,NA,NA
Xanthomonas_OG0001492,NA,NA,NA,NA
Xanthomonas_OG0001493,NA,NA,NA,NA
Xanthomonas_OG0001494,0.204490639,1.741390381,0.117429521,0.906519691
Xanthomonas_OG0001495,NA,NA,NA,NA
Xanthomonas_OG0001496,NA,NA,NA,NA
Xanthomonas_OG0001497,NA,NA,NA,NA
Xanthomonas_OG0001498,NA,NA,NA,NA
Xanthomonas_OG0001499,NA,NA,NA,NA
Xanthomonas_OG0001500,-0.432828171,1.212442443,-0.356988634,0.721100315
Xanthomonas_OG0001501,0.201998243,2.426132271,0.08325937,0.933645306
Xanthomonas_OG0001502,0.201998243,2.426132271,0.08325937,0.933645306
Xanthomonas_OG0001503,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001504,0.198325772,2.509514775,0.07902953,0.937009135
Xanthomonas_OG0001505,0.196950529,1.880348991,0.104741476,0.91658095
Xanthomonas_OG0001506,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001507,NA,NA,NA,NA
Xanthomonas_OG0001508,NA,NA,NA,NA
Xanthomonas_OG0001509,NA,NA,NA,NA
Xanthomonas_OG0001510,NA,NA,NA,NA
Xanthomonas_OG0001511,0.169264093,1.816933528,0.093159211,0.925777079
Xanthomonas_OG0001512,NA,NA,NA,NA
Xanthomonas_OG0001513,NA,NA,NA,NA
Xanthomonas_OG0001514,NA,NA,NA,NA
Xanthomonas_OG0001515,-0.25720545,1.56706583,-0.164131873,0.869627331
Xanthomonas_OG0001516,NA,NA,NA,NA
Xanthomonas_OG0001517,-2.414149374,2.085162558,-1.15777514,0.246955811
Xanthomonas_OG0001518,0.197014497,1.880371042,0.104774267,0.91655493
Xanthomonas_OG0001519,0.107544741,1.55195582,0.069296264,0.944753799
Xanthomonas_OG0001520,0.2228868,1.484579856,0.150134598,0.880658424
Xanthomonas_OG0001521,NA,NA,NA,NA
Xanthomonas_OG0001522,NA,NA,NA,NA
Xanthomonas_OG0001523,NA,NA,NA,NA
Xanthomonas_OG0001524,NA,NA,NA,NA
Xanthomonas_OG0001525,NA,NA,NA,NA
Xanthomonas_OG0001526,0.146957388,2.519417554,0.058329906,0.953485847
Xanthomonas_OG0001527,NA,NA,NA,NA
Xanthomonas_OG0001528,2.490384986,2.083068228,1.195536926,0.231877318
Xanthomonas_OG0001529,NA,NA,NA,NA
Xanthomonas_OG0001530,NA,NA,NA,NA
Xanthomonas_OG0001531,0.196581701,1.877409495,0.104709016,0.916606708
Xanthomonas_OG0001532,NA,NA,NA,NA
Xanthomonas_OG0001533,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001534,0.202884979,1.805539639,0.112368056,0.910531583
Xanthomonas_OG0001535,-1.758028339,1.825381811,-0.963101708,0.335496485
Xanthomonas_OG0001536,-0.966322267,1.237386131,-0.780938336,0.434838763
Xanthomonas_OG0001537,-1.724626097,1.816317675,-0.949517874,0.342357286
Xanthomonas_OG0001538,0.20716979,1.049580826,0.19738336,0.84352755
Xanthomonas_OG0001539,NA,NA,NA,NA
Xanthomonas_OG0001540,NA,NA,NA,NA
Xanthomonas_OG0001541,0.20058152,1.840801779,0.108964215,0.913230874
Xanthomonas_OG0001542,0.640824637,1.604408951,0.399414773,0.689587611
Xanthomonas_OG0001543,NA,NA,NA,NA
Xanthomonas_OG0001544,-0.257092836,1.57986722,-0.16273066,0.870730505
Xanthomonas_OG0001545,NA,NA,NA,NA
Xanthomonas_OG0001546,-1.186802799,0.611834485,-1.939744862,0.052410705
Xanthomonas_OG0001547,-0.132363706,0.785305377,-0.168550617,0.866150126
Xanthomonas_OG0001548,0.678413884,0.358731525,1.891146544,0.058604785
Xanthomonas_OG0001549,-1.956902098,1.720057103,-1.137696007,0.255247441
Xanthomonas_OG0001550,-0.256526081,1.509634246,-0.169925982,0.865068348
Xanthomonas_OG0001551,0.193548347,1.772734505,0.109180673,0.913059189
Xanthomonas_OG0001552,NA,NA,NA,NA
Xanthomonas_OG0001553,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001554,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001555,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001556,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001557,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001558,0.198846733,2.503538094,0.079426286,0.936693561
Xanthomonas_OG0001559,0.201862681,2.44116411,0.082691155,0.934097118
Xanthomonas_OG0001560,-0.253506687,1.57134401,-0.161331119,0.871832615
Xanthomonas_OG0001561,NA,NA,NA,NA
Xanthomonas_OG0001562,0.965487076,1.686812367,0.572373724,0.567068813
Xanthomonas_OG0001563,0.195948013,1.718238905,0.114040028,0.909206063
Xanthomonas_OG0001564,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001565,0.570624113,1.103731878,0.516995227,0.605159491
Xanthomonas_OG0001566,0.205238426,2.303219382,0.089109369,0.928994991
Xanthomonas_OG0001567,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001568,-0.551443698,1.152951009,-0.478288924,0.632444579
Xanthomonas_OG0001569,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001570,NA,NA,NA,NA
Xanthomonas_OG0001571,0.197542943,1.879328655,0.105113569,0.916285692
Xanthomonas_OG0001572,0.500498964,1.094621221,0.457234844,0.647502256
Xanthomonas_OG0001573,0.636593629,1.320037379,0.482254244,0.629625347
Xanthomonas_OG0001574,-0.253965061,1.572532463,-0.161500679,0.871699077
Xanthomonas_OG0001575,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001576,0.023044511,0.871500266,0.026442345,0.978904519
Xanthomonas_OG0001577,0.201998243,2.426132271,0.08325937,0.933645306
Xanthomonas_OG0001578,0.201998243,2.426132271,0.08325937,0.933645306
Xanthomonas_OG0001579,0.201998243,2.426132271,0.08325937,0.933645306
Xanthomonas_OG0001580,NA,NA,NA,NA
Xanthomonas_OG0001581,NA,NA,NA,NA
Xanthomonas_OG0001582,0.198846733,2.503538094,0.079426286,0.936693561
Xanthomonas_OG0001583,0.198365537,2.509377648,0.079049695,0.936993096
Xanthomonas_OG0001584,0.204767319,2.346670842,0.087258645,0.930465925
Xanthomonas_OG0001585,-0.257952814,1.571104846,-0.164185614,0.869585026
Xanthomonas_OG0001586,-1.467112006,1.182899404,-1.24026777,0.214876369
Xanthomonas_OG0001587,NA,NA,NA,NA
Xanthomonas_OG0001588,NA,NA,NA,NA
Xanthomonas_OG0001589,NA,NA,NA,NA
Xanthomonas_OG0001590,NA,NA,NA,NA
Xanthomonas_OG0001591,NA,NA,NA,NA
Xanthomonas_OG0001592,0.198444787,2.508021292,0.079124044,0.936933959
Xanthomonas_OG0001593,0.197126651,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001594,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001595,NA,NA,NA,NA
Xanthomonas_OG0001596,NA,NA,NA,NA
Xanthomonas_OG0001597,NA,NA,NA,NA
Xanthomonas_OG0001598,0.191090442,1.796191804,0.106386435,0.915275755
Xanthomonas_OG0001599,1.506438544,4.573540475,0.329381264,0.741867527
Xanthomonas_OG0001600,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001601,0.201862681,2.44116411,0.082691155,0.934097118
Xanthomonas_OG0001602,0.070500404,0.938456587,0.075123777,0.94011623
Xanthomonas_OG0001603,0.20373653,1.791678621,0.113712654,0.909465582
Xanthomonas_OG0001604,NA,NA,NA,NA
Xanthomonas_OG0001605,NA,NA,NA,NA
Xanthomonas_OG0001606,0.197014497,1.880371042,0.104774267,0.91655493
Xanthomonas_OG0001607,1.003729662,1.434085772,0.699909086,0.483984083
Xanthomonas_OG0001608,0.198325772,2.509514775,0.07902953,0.937009135
Xanthomonas_OG0001609,0.201998243,2.426132271,0.08325937,0.933645306
Xanthomonas_OG0001610,NA,NA,NA,NA
Xanthomonas_OG0001611,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001612,-0.400392867,1.172010014,-0.34162922,0.732629945
Xanthomonas_OG0001613,-2.722809357,2.178871339,-1.2496421,0.211430317
Xanthomonas_OG0001614,-0.129652929,1.286497787,-0.100779753,0.9197253
Xanthomonas_OG0001615,0.198444787,2.508021292,0.079124044,0.936933959
Xanthomonas_OG0001616,0.201862681,2.44116411,0.082691155,0.934097118
Xanthomonas_OG0001617,NA,NA,NA,NA
Xanthomonas_OG0001618,NA,NA,NA,NA
Xanthomonas_OG0001619,NA,NA,NA,NA
Xanthomonas_OG0001620,NA,NA,NA,NA
Xanthomonas_OG0001621,NA,NA,NA,NA
Xanthomonas_OG0001622,-0.255121779,1.564849291,-0.163032811,0.870492601
Xanthomonas_OG0001623,0.204767319,2.346670842,0.087258645,0.930465925
Xanthomonas_OG0001624,-0.257182091,1.576530765,-0.163131666,0.870414768
Xanthomonas_OG0001625,-0.255587729,1.516630496,-0.168523401,0.866171536
Xanthomonas_OG0001626,0.198183749,1.868034093,0.106092148,0.915509241
Xanthomonas_OG0001627,0.201862681,2.44116411,0.082691155,0.934097118
Xanthomonas_OG0001628,0.201862681,2.44116411,0.082691155,0.934097118
Xanthomonas_OG0001629,0.201862681,2.44116411,0.082691155,0.934097118
Xanthomonas_OG0001630,0.201862681,2.44116411,0.082691155,0.934097118
Xanthomonas_OG0001631,0.201862681,2.44116411,0.082691155,0.934097118
Xanthomonas_OG0001632,-0.347022844,1.745052074,-0.198861025,0.842371458
Xanthomonas_OG0001633,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001634,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001635,NA,NA,NA,NA
Xanthomonas_OG0001636,0.200483432,2.473761224,0.081043971,0.935406984
Xanthomonas_OG0001637,NA,NA,NA,NA
Xanthomonas_OG0001638,0.201862681,2.44116411,0.082691155,0.934097118
Xanthomonas_OG0001639,0.197126651,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001640,0.197126651,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001641,0.197126651,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001642,0.205238426,2.303219382,0.089109369,0.928994991
Xanthomonas_OG0001643,0.113759184,0.796325042,0.142855214,0.88640453
Xanthomonas_OG0001644,NA,NA,NA,NA
Xanthomonas_OG0001645,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001646,NA,NA,NA,NA
Xanthomonas_OG0001647,0.692601815,1.113575355,0.621962234,0.533966702
Xanthomonas_OG0001648,NA,NA,NA,NA
Xanthomonas_OG0001649,NA,NA,NA,NA
Xanthomonas_OG0001650,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001651,-0.521166356,1.43243193,-0.363833244,0.715982536
Xanthomonas_OG0001652,-0.206431561,1.555775224,-0.132687266,0.894440714
Xanthomonas_OG0001653,1.726252111,1.9682745,0.877038295,0.380465838
Xanthomonas_OG0001654,NA,NA,NA,NA
Xanthomonas_OG0001655,NA,NA,NA,NA
Xanthomonas_OG0001656,NA,NA,NA,NA
Xanthomonas_OG0001657,0.200632474,1.840856023,0.108988683,0.913211466
Xanthomonas_OG0001658,-0.257723323,1.573255551,-0.163815295,0.86987655
Xanthomonas_OG0001659,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001660,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001661,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001662,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001663,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001664,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001665,0.106141365,1.290438821,0.082252148,0.934446206
Xanthomonas_OG0001666,-0.70901427,1.344484965,-0.527350092,0.597950494
Xanthomonas_OG0001667,-0.11713527,1.90890592,-0.061362516,0.951070504
Xanthomonas_OG0001668,0.165907025,2.819215855,0.058848642,0.953072665
Xanthomonas_OG0001669,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001670,-0.201482748,1.539424536,-0.130881861,0.895868764
Xanthomonas_OG0001671,0.198846733,2.503538094,0.079426286,0.936693561
Xanthomonas_OG0001672,0.198325772,2.509514775,0.07902953,0.937009135
Xanthomonas_OG0001673,0.204767319,2.346670842,0.087258645,0.930465925
Xanthomonas_OG0001674,-0.25471169,1.568254449,-0.162417324,0.87097723
Xanthomonas_OG0001675,-0.196416523,0.63218603,-0.310694185,0.756033118
Xanthomonas_OG0001676,0.192257232,1.78969934,0.107424319,0.914452363
Xanthomonas_OG0001677,NA,NA,NA,NA
Xanthomonas_OG0001678,NA,NA,NA,NA
Xanthomonas_OG0001679,NA,NA,NA,NA
Xanthomonas_OG0001680,-1.260714522,1.306524833,-0.964937283,0.334576226
Xanthomonas_OG0001681,NA,NA,NA,NA
Xanthomonas_OG0001682,0.198365537,2.509377648,0.079049695,0.936993096
Xanthomonas_OG0001683,-0.725272183,1.260867399,-0.575216858,0.565144643
Xanthomonas_OG0001684,-0.597383897,0.855860393,-0.697992222,0.485182058
Xanthomonas_OG0001685,-0.767964651,1.200266477,-0.63982846,0.522284128
Xanthomonas_OG0001686,NA,NA,NA,NA
Xanthomonas_OG0001687,0.198325772,2.509514775,0.07902953,0.937009135
Xanthomonas_OG0001688,NA,NA,NA,NA
Xanthomonas_OG0001689,NA,NA,NA,NA
Xanthomonas_OG0001690,NA,NA,NA,NA
Xanthomonas_OG0001691,NA,NA,NA,NA
Xanthomonas_OG0001692,NA,NA,NA,NA
Xanthomonas_OG0001693,NA,NA,NA,NA
Xanthomonas_OG0001694,0.201539878,2.434057111,0.082799979,0.934010586
Xanthomonas_OG0001695,0.197126651,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001696,-0.253991864,1.559683824,-0.162848303,0.870637875
Xanthomonas_OG0001697,0.197126651,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001698,0.197126651,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001699,0.197126651,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001700,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001701,0.257070933,2.021167188,0.127189346,0.898790538
Xanthomonas_OG0001702,0.205719948,2.294841338,0.089644519,0.928569706
Xanthomonas_OG0001703,-0.87905511,1.581868378,-0.555706861,0.578411266
Xanthomonas_OG0001704,0.889807128,1.707477109,0.521123899,0.602280464
Xanthomonas_OG0001705,0.89135146,1.707796053,0.521930859,0.601718472
Xanthomonas_OG0001706,-0.935179042,1.595012548,-0.586314536,0.557664164
Xanthomonas_OG0001707,0.889262482,1.70739041,0.520831367,0.60248425
Xanthomonas_OG0001708,0.888801308,1.707293096,0.520590935,0.602651766
Xanthomonas_OG0001709,0.889527983,1.707419634,0.520977951,0.602382131
Xanthomonas_OG0001710,0.520650693,1.109187433,0.469398298,0.638784964
Xanthomonas_OG0001711,-0.257127177,1.576541602,-0.163095713,0.870443075
Xanthomonas_OG0001712,0.201998243,2.426132271,0.08325937,0.933645306
Xanthomonas_OG0001713,0.201862681,2.44116411,0.082691155,0.934097118
Xanthomonas_OG0001714,0.195020865,1.76218368,0.110669998,0.911878038
Xanthomonas_OG0001715,-0.257127177,1.576541602,-0.163095713,0.870443075
Xanthomonas_OG0001716,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001717,0.196916714,2.523606069,0.078029894,0.937804274
Xanthomonas_OG0001718,0.197227122,2.522819729,0.078177255,0.937687054
Xanthomonas_OG0001719,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001720,-2.729860188,2.247516082,-1.214612082,0.224514078
Xanthomonas_OG0001721,0.198846733,2.503538094,0.079426286,0.936693561
Xanthomonas_OG0001722,-0.254941148,1.537380086,-0.165828314,0.868292063
Xanthomonas_OG0001723,0.199704804,2.37780156,0.083987162,0.933066639
Xanthomonas_OG0001724,0.205719948,2.294841338,0.089644519,0.928569706
Xanthomonas_OG0001725,0.201862681,2.44116411,0.082691155,0.934097118
Xanthomonas_OG0001726,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001727,-2.203695538,1.829012009,-1.204855697,0.228259014
Xanthomonas_OG0001728,-0.412661903,0.906562159,-0.455194273,0.64896948
Xanthomonas_OG0001729,-0.2155232,1.496192374,-0.144047787,0.885462735
Xanthomonas_OG0001730,0.206958021,1.238139872,0.167152376,0.867250156
Xanthomonas_OG0001731,NA,NA,NA,NA
Xanthomonas_OG0001732,NA,NA,NA,NA
Xanthomonas_OG0001733,0.205094512,2.289339094,0.089586777,0.928615592
Xanthomonas_OG0001734,0.640221964,1.584879102,0.403956342,0.686244824
Xanthomonas_OG0001735,0.204767319,2.346670842,0.087258645,0.930465925
Xanthomonas_OG0001736,0.205238426,2.303219382,0.089109369,0.928994991
Xanthomonas_OG0001737,0.513436062,1.946322949,0.26379798,0.791935591
Xanthomonas_OG0001738,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001739,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001740,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001741,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001742,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001743,0.19754132,2.521860935,0.078331567,0.937564308
Xanthomonas_OG0001744,0.202627055,1.256092714,0.161315365,0.871845022
Xanthomonas_OG0001745,0.198444787,2.508021292,0.079124044,0.936933959
Xanthomonas_OG0001746,0.198444787,2.508021292,0.079124044,0.936933959
Xanthomonas_OG0001747,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001748,0.201723122,2.453392835,0.082222105,0.934470096
Xanthomonas_OG0001749,0.191090442,1.796191804,0.106386435,0.915275755
Xanthomonas_OG0001750,0.16269999,1.486224589,0.109472008,0.912828123
Xanthomonas_OG0001751,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001752,-0.257756052,1.574662825,-0.163689679,0.869975443
Xanthomonas_OG0001753,-0.011239368,0.991798281,-0.011332312,0.990958316
Xanthomonas_OG0001754,-1.886011199,1.961491851,-0.961518754,0.336291401
Xanthomonas_OG0001755,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001756,NA,NA,NA,NA
Xanthomonas_OG0001757,-0.254860918,1.573336092,-0.161987588,0.871315628
Xanthomonas_OG0001758,-0.250066947,1.5390378,-0.162482655,0.870925786
Xanthomonas_OG0001759,0.025951802,0.68789686,0.037726299,0.969905908
Xanthomonas_OG0001760,0.201862681,2.44116411,0.082691155,0.934097118
Xanthomonas_OG0001761,0.201862681,2.44116411,0.082691155,0.934097118
Xanthomonas_OG0001762,0.201862681,2.44116411,0.082691155,0.934097118
Xanthomonas_OG0001763,0.201862681,2.44116411,0.082691155,0.934097118
Xanthomonas_OG0001764,0.201862681,2.44116411,0.082691155,0.934097118
Xanthomonas_OG0001765,0.191090442,1.796191804,0.106386435,0.915275755
Xanthomonas_OG0001766,NA,NA,NA,NA
Xanthomonas_OG0001767,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001768,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001769,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001770,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001771,0.198846733,2.503538094,0.079426286,0.936693561
Xanthomonas_OG0001772,0.667591384,1.873234038,0.356384398,0.721552712
Xanthomonas_OG0001773,2.845685703,2.352285599,1.209753486,0.2263735
Xanthomonas_OG0001774,1.564718388,1.389015396,1.126494633,0.259956211
Xanthomonas_OG0001775,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001776,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001777,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001778,0.196161633,1.866834679,0.105077132,0.916314605
Xanthomonas_OG0001779,NA,NA,NA,NA
Xanthomonas_OG0001780,0.203251675,1.780541073,0.114151635,0.909117591
Xanthomonas_OG0001781,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001782,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001783,2.788032592,2.342570807,1.190159369,0.23398376
Xanthomonas_OG0001784,0.198444787,2.508021292,0.079124044,0.936933959
Xanthomonas_OG0001785,0.198444787,2.508021292,0.079124044,0.936933959
Xanthomonas_OG0001786,0.198444787,2.508021292,0.079124044,0.936933959
Xanthomonas_OG0001787,0.782877047,1.131629722,0.691813791,0.489054275
Xanthomonas_OG0001788,-0.526362196,1.435282664,-0.366730686,0.713819915
Xanthomonas_OG0001789,NA,NA,NA,NA
Xanthomonas_OG0001790,0.699224946,1.89500922,0.368982345,0.712140884
Xanthomonas_OG0001791,0.205719948,2.294841338,0.089644519,0.928569706
Xanthomonas_OG0001792,0.205719948,2.294841338,0.089644519,0.928569706
Xanthomonas_OG0001793,-0.169735001,1.520252294,-0.111649232,0.911101534
Xanthomonas_OG0001794,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001795,0.199159218,2.496383498,0.079779096,0.936412951
Xanthomonas_OG0001796,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001797,-0.253965061,1.572532463,-0.161500679,0.871699077
Xanthomonas_OG0001798,-1.360652435,1.192547157,-1.140963213,0.253885232
Xanthomonas_OG0001799,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001800,-0.537245168,1.126404781,-0.476955689,0.633393675
Xanthomonas_OG0001801,NA,NA,NA,NA
Xanthomonas_OG0001802,0.19754132,2.521860935,0.078331567,0.937564308
Xanthomonas_OG0001803,0.684446064,1.075205306,0.636572439,0.524403382
Xanthomonas_OG0001804,-0.183713218,1.551388473,-0.118418578,0.905736006
Xanthomonas_OG0001805,0.441231182,0.961901518,0.458707231,0.64644442
Xanthomonas_OG0001806,2.186261609,2.065490662,1.058470827,0.289840844
Xanthomonas_OG0001807,0.675435926,0.894930798,0.754735369,0.45040778
Xanthomonas_OG0001808,0.199704804,2.37780156,0.083987162,0.933066639
Xanthomonas_OG0001809,NA,NA,NA,NA
Xanthomonas_OG0001810,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001811,0.168751287,2.612487068,0.064594114,0.948497171
Xanthomonas_OG0001812,0.94233446,1.694143934,0.55623046,0.578053319
Xanthomonas_OG0001813,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001814,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001815,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001816,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001817,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001818,NA,NA,NA,NA
Xanthomonas_OG0001819,-2.761225891,2.082834132,-1.325706089,0.18493707
Xanthomonas_OG0001820,0.199362076,2.481950957,0.080324744,0.935978979
Xanthomonas_OG0001821,0.124137095,2.781160282,0.044635002,0.964398243
Xanthomonas_OG0001822,-2.749362915,2.189795208,-1.255534264,0.209284878
Xanthomonas_OG0001823,0.201998243,2.426132271,0.08325937,0.933645306
Xanthomonas_OG0001824,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001825,-0.257832117,1.503905137,-0.171441743,0.863876435
Xanthomonas_OG0001826,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001827,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001828,-1.111337338,1.196593765,-0.928750734,0.353018281
Xanthomonas_OG0001829,0.197126651,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001830,0.199704804,2.37780156,0.083987162,0.933066639
Xanthomonas_OG0001831,0.201998243,2.426132271,0.08325937,0.933645306
Xanthomonas_OG0001832,0.201998243,2.426132271,0.08325937,0.933645306
Xanthomonas_OG0001833,-0.257127177,1.576541602,-0.163095713,0.870443075
Xanthomonas_OG0001834,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001835,-0.370416247,0.811880984,-0.456244517,0.648214157
Xanthomonas_OG0001836,-0.766384277,1.194036583,-0.641843213,0.520974989
Xanthomonas_OG0001837,5.45E-05,0.585174417,9.31E-05,0.999925688
Xanthomonas_OG0001838,1.151736773,1.083807145,1.06267686,0.287928518
Xanthomonas_OG0001839,-0.696805873,1.251898875,-0.556599169,0.577801322
Xanthomonas_OG0001840,0.193623384,1.78160089,0.108679438,0.913456751
Xanthomonas_OG0001841,0.169388953,1.62503758,0.104236945,0.916981316
Xanthomonas_OG0001842,0.191090444,1.796191804,0.106386436,0.915275755
Xanthomonas_OG0001843,0.58713571,1.616174861,0.363287243,0.716390322
Xanthomonas_OG0001844,0.198846733,2.503538094,0.079426286,0.936693561
Xanthomonas_OG0001845,-0.530297354,1.439322555,-0.368435381,0.712548619
Xanthomonas_OG0001846,-0.657090153,1.696106647,-0.387410871,0.698452057
Xanthomonas_OG0001847,0.2164924,1.743325685,0.124183566,0.901169934
Xanthomonas_OG0001848,-0.255392817,1.119506089,-0.228129905,0.819545253
Xanthomonas_OG0001849,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001850,0.213831113,1.820042377,0.117486887,0.906474235
Xanthomonas_OG0001851,0.196988842,1.834416776,0.107384998,0.914483555
Xanthomonas_OG0001852,0.649309671,1.331368539,0.487700927,0.625761695
Xanthomonas_OG0001853,0.636721111,1.320050797,0.482345916,0.629560235
Xanthomonas_OG0001854,0.20070084,1.695348177,0.118383258,0.905763991
Xanthomonas_OG0001855,0.199362076,2.481950957,0.080324744,0.935978979
Xanthomonas_OG0001856,-0.518271267,1.44314907,-0.359125247,0.719501395
Xanthomonas_OG0001857,0.196988842,1.834416776,0.107384998,0.914483555
Xanthomonas_OG0001858,-0.390426881,1.774869857,-0.219974935,0.825890676
Xanthomonas_OG0001859,-0.59323878,1.178115934,-0.503548728,0.61457853
Xanthomonas_OG0001860,0.19727817,2.523421863,0.07817883,0.937685801
Xanthomonas_OG0001861,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001862,1.080774313,1.400077322,0.771939018,0.440150547
Xanthomonas_OG0001863,0.193430378,1.783459096,0.108457984,0.913632408
Xanthomonas_OG0001864,0.198846733,2.503538094,0.079426286,0.936693561
Xanthomonas_OG0001865,0.193623384,1.78160089,0.108679438,0.913456751
Xanthomonas_OG0001866,0.197126651,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001867,0.19712665,2.523904037,0.078103861,0.937745436
Xanthomonas_OG0001868,-0.253965061,1.572532463,-0.161500679,0.871699077
Xanthomonas_OG0001869,0.19712665,2.523904037,0.078103861,0.937745436
