orthogroup.id,Estimate,SE,z.value,p.value
Xanthomonas_OG0000548,-0.124048393,1.423829566,-0.087123063,0.930573694
Xanthomonas_OG0000549,-0.007202495,0.817981823,-0.008805202,0.992974556
Xanthomonas_OG0000550,-0.124048393,1.423829566,-0.087123063,0.930573694
Xanthomonas_OG0000551,1.058390684,1.137790568,0.93021573,0.352259399
Xanthomonas_OG0000552,0.03624337,1.002616044,0.036148803,0.971163709
Xanthomonas_OG0000553,-0.604574092,0.829915746,-0.728476469,0.466321968
Xanthomonas_OG0000554,-1.039187281,2.264959013,-0.458810634,0.646370158
Xanthomonas_OG0000555,-1.146004763,2.325754534,-0.492745363,0.62219252
Xanthomonas_OG0000556,-1.653727197,1.914030773,-0.864002408,0.387586568
Xanthomonas_OG0000557,-1.684528303,1.880565734,-0.89575614,0.37038302
Xanthomonas_OG0000558,-1.653727197,1.914030773,-0.864002408,0.387586568
Xanthomonas_OG0000559,-0.032114372,1.421923425,-0.022585163,0.981981179
Xanthomonas_OG0000560,-0.572189683,1.162391981,-0.492251918,0.622541266
Xanthomonas_OG0000561,-1.651526548,1.89553979,-0.871269786,0.383606864
Xanthomonas_OG0000562,-1.61953712,1.790036685,-0.904750799,0.365597423
Xanthomonas_OG0000563,1.570704802,1.820999445,0.86255095,0.388384408
Xanthomonas_OG0000564,1.770096212,1.947637087,0.908842938,0.363433038
Xanthomonas_OG0000565,1.079908122,1.439627836,0.750130065,0.453176374
Xanthomonas_OG0000566,2.117159844,0.820266223,2.581064276,0.009849624
Xanthomonas_OG0000567,1.013998519,0.43575916,2.326970059,0.019966859
Xanthomonas_OG0000568,-1.653732612,1.917922665,-0.862251978,0.388548872
Xanthomonas_OG0000569,-1.125694686,2.313951926,-0.486481449,0.626625855
Xanthomonas_OG0000570,1.07613398,1.489303841,0.722575173,0.469940926
Xanthomonas_OG0000571,-0.188869532,0.992746075,-0.190249588,0.849113555
Xanthomonas_OG0000572,1.058390684,1.107787646,0.955409358,0.339370723
Xanthomonas_OG0000573,-1.148833596,1.035523698,-1.109422796,0.267247833
Xanthomonas_OG0000574,-0.027626226,1.024579518,-0.026963476,0.978488865
Xanthomonas_OG0000575,-0.100843749,1.068568284,-0.09437277,0.924813046
Xanthomonas_OG0000576,0.455373567,0.879409432,0.517817469,0.604585629
Xanthomonas_OG0000577,0.468299732,0.885084099,0.52910196,0.596734722
Xanthomonas_OG0000578,-0.126104272,1.423642089,-0.088578634,0.929416789
Xanthomonas_OG0000579,-0.047818775,1.421788382,-0.033632835,0.973169938
Xanthomonas_OG0000580,0.548412099,1.158079363,0.473553123,0.63581861
Xanthomonas_OG0000581,-0.032114372,1.421923425,-0.022585163,0.981981179
Xanthomonas_OG0000582,-1.651483403,1.912630261,-0.863461923,0.387883546
Xanthomonas_OG0000583,-1.463110973,1.720172736,-0.850560494,0.395013543
Xanthomonas_OG0000584,-1.460228833,1.692435036,-0.862797568,0.388248777
Xanthomonas_OG0000585,-1.461911319,1.722475502,-0.848726915,0.396033266
Xanthomonas_OG0000586,-0.521791395,0.455633413,-1.145200024,0.252126309
Xanthomonas_OG0000587,-1.650721621,1.893885472,-0.871605831,0.383423448
Xanthomonas_OG0000588,-1.653727197,1.914030773,-0.864002408,0.387586568
Xanthomonas_OG0000589,-1.653727197,1.914030773,-0.864002408,0.387586568
Xanthomonas_OG0000590,-1.136384234,2.320192883,-0.489780071,0.624289535
Xanthomonas_OG0000591,-0.038894012,1.421894566,-0.027353654,0.978177663
Xanthomonas_OG0000592,-1.65392175,1.914154164,-0.864048352,0.38756133
Xanthomonas_OG0000593,-1.649015385,1.911132875,-0.862847061,0.38822156
Xanthomonas_OG0000594,-1.684528303,1.880565734,-0.89575614,0.37038302
Xanthomonas_OG0000595,-1.64335099,1.877776943,-0.875157721,0.381488094
Xanthomonas_OG0000596,-0.571953002,1.162277952,-0.492096577,0.622651072
Xanthomonas_OG0000597,-1.120982404,2.311398021,-0.484980256,0.627690351
Xanthomonas_OG0000598,NA,NA,NA,NA
Xanthomonas_OG0000599,-0.468337485,0.881577975,-0.531249077,0.595246189
Xanthomonas_OG0000600,-0.571847356,1.162216556,-0.492031672,0.622696954
Xanthomonas_OG0000601,1.100556966,2.318431114,0.474699015,0.63500152
