orthogroup.id,Estimate,SE,z.value,p.value
Xanthomonas_OG0000571,0.111231429,2.223598878,0.050023154,0.960103937
Xanthomonas_OG0000572,0.057745757,2.324578771,0.024841385,0.980181481
Xanthomonas_OG0000573,NA,NA,NA,NA
Xanthomonas_OG0000574,1.233605944,1.328182024,0.928792832,0.35299646
Xanthomonas_OG0000575,NA,NA,NA,NA
Xanthomonas_OG0000576,-0.028734545,1.196252638,-0.024020465,0.980836285
Xanthomonas_OG0000577,-0.028770185,1.196490257,-0.024045482,0.98081633
Xanthomonas_OG0000578,0.062222351,2.321646585,0.026800957,0.97861849
Xanthomonas_OG0000579,0.062222351,2.321646585,0.026800957,0.97861849
Xanthomonas_OG0000580,-0.028734545,1.196252638,-0.024020465,0.980836285
Xanthomonas_OG0000581,2.333562844,2.33278591,1.00033305,0.317149358
Xanthomonas_OG0000582,NA,NA,NA,NA
Xanthomonas_OG0000583,NA,NA,NA,NA
Xanthomonas_OG0000584,NA,NA,NA,NA
Xanthomonas_OG0000585,NA,NA,NA,NA
Xanthomonas_OG0000586,-0.741287526,1.127129543,-0.65767731,0.510745505
Xanthomonas_OG0000587,NA,NA,NA,NA
Xanthomonas_OG0000588,NA,NA,NA,NA
Xanthomonas_OG0000589,NA,NA,NA,NA
Xanthomonas_OG0000590,0.148402675,2.256960767,0.065753325,0.947574217
Xanthomonas_OG0000591,0.062465468,2.321733005,0.026904673,0.978535766
Xanthomonas_OG0000592,NA,NA,NA,NA
Xanthomonas_OG0000593,NA,NA,NA,NA
Xanthomonas_OG0000594,NA,NA,NA,NA
Xanthomonas_OG0000595,NA,NA,NA,NA
Xanthomonas_OG0000596,NA,NA,NA,NA
Xanthomonas_OG0000597,0.061104362,2.322557863,0.026309081,0.979010812
Xanthomonas_OG0000598,0.156379973,2.247710795,0.069572996,0.944533531
Xanthomonas_OG0000599,NA,NA,NA,NA
Xanthomonas_OG0000600,NA,NA,NA,NA
Xanthomonas_OG0000601,-0.453510566,1.90871919,-0.237599417,0.812191803
Xanthomonas_OG0000602,NA,NA,NA,NA
Xanthomonas_OG0000603,-0.068370183,2.314179271,-0.02954403,0.976430703
Xanthomonas_OG0000604,-0.560536455,1.257956308,-0.445592944,0.655891308
Xanthomonas_OG0000605,-0.027783785,2.184334527,-0.012719565,0.989851529
Xanthomonas_OG0000606,-0.611640618,1.957296843,-0.312492518,0.754666249
Xanthomonas_OG0000607,0.077625392,2.312460808,0.033568306,0.973221396
Xanthomonas_OG0000608,-0.088509163,0.971479266,-0.091107619,0.927407079
Xanthomonas_OG0000609,-0.103126106,2.07475818,-0.049705121,0.960357376
Xanthomonas_OG0000610,-0.104981767,2.076494639,-0.050557206,0.959678364
Xanthomonas_OG0000611,-0.484997882,2.353425157,-0.206081711,0.836727085
Xanthomonas_OG0000612,-0.331663616,1.214742058,-0.273032134,0.784828515
Xanthomonas_OG0000613,-0.332671591,0.543846613,-0.611701137,0.54073551
Xanthomonas_OG0000614,-0.027913498,2.218610656,-0.012581521,0.989961663
Xanthomonas_OG0000615,-0.027913498,2.218610656,-0.012581521,0.989961663
Xanthomonas_OG0000616,-0.027913498,2.218610656,-0.012581521,0.989961663
Xanthomonas_OG0000617,-0.027913498,2.218610656,-0.012581521,0.989961663
Xanthomonas_OG0000618,-0.525089221,1.142715554,-0.459509997,0.645867975
Xanthomonas_OG0000619,-0.027913498,2.218610656,-0.012581521,0.989961663
Xanthomonas_OG0000620,NA,NA,NA,NA
Xanthomonas_OG0000621,NA,NA,NA,NA
Xanthomonas_OG0000622,0.00032982,1.488338744,0.000221603,0.999823186
Xanthomonas_OG0000623,0.061104362,2.322557863,0.026309081,0.979010812
Xanthomonas_OG0000624,1.298146931,1.413637374,0.918302639,0.358460446
Xanthomonas_OG0000625,0.02238559,2.333309947,0.00959392,0.992345277
Xanthomonas_OG0000626,2.894500895,1.937665799,1.493808115,0.13522578
Xanthomonas_OG0000627,1.203640485,1.430772657,0.841252088,0.400206726
Xanthomonas_OG0000628,-0.000927392,1.660638486,-0.000558455,0.999554418
Xanthomonas_OG0000629,0.950451608,1.391185279,0.683195562,0.494483277
Xanthomonas_OG0000630,-0.214079861,0.537939383,-0.397962795,0.690657611
Xanthomonas_OG0000631,-0.824521586,1.772665843,-0.465130859,0.641837748
