"genes","255615","255576","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p","Empirical_p"
"Xanthomonas_OG0003321","1","0","4","132","42","7","8.695652173913043","5.0359712230215825","0.005050505050505051","1.5105363435110143e-29","2.6425322793381686e-25","2.6425322793381686e-25","4","2","2","1.0","1.0","0.9375"
"Xanthomonas_OG0003878","1","1","43","11","3","128","93.47826086956522","92.08633093525181","166.78787878787878","4.524646027093375e-28","7.91541575979715e-24","3.043248133608502e-24","7","5","3","0.453125","1.0","0.08691308691308691"
"Xanthomonas_OG0003861","0","0","0","119","46","20","0.0","14.388489208633093","0.0","5.218786098562654e-28","9.129744400825507e-24","3.043248133608502e-24","7","0","7","0.015625","0.015625","0.002997002997002997"
"Xanthomonas_OG0003771","1","1","42","10","4","129","91.30434782608695","92.80575539568345","135.45","2.5476327245120293e-27","4.456828688261344e-23","1.114207172065336e-23","6","4","2","0.6875","0.6875","0.3125"
"Xanthomonas_OG0003462","0","0","2","124","44","15","4.3478260869565215","10.79136690647482","0.005498533724340176","4.053969412330424e-27","7.092014089930844e-23","1.4184028179861688e-23","7","1","6","0.125","0.125","0.04295704295704296"
"Xanthomonas_OG0003971","0","1","40","7","6","132","86.95652173913044","94.96402877697841","125.71428571428571","6.989205187168823e-27","1.222691555443314e-22","1.746702222061877e-23","3","2","1","1.0","1.0","0.90625"
"Xanthomonas_OG0004215","0","1","40","7","6","132","86.95652173913044","94.96402877697841","125.71428571428571","6.989205187168823e-27","1.222691555443314e-22","1.746702222061877e-23","2","2","1","0.5","1.0","0.65625"
"Xanthomonas_OG0003895","1","1","41","9","5","130","89.13043478260869","93.5251798561151","118.44444444444444","1.1240463875855634e-26","1.9664067504421847e-22","2.4580084380527308e-23","5","3","2","1.0","1.0","0.875"
"Xanthomonas_OG0003961","0","1","40","8","6","131","86.95652173913044","94.24460431654677","109.16666666666667","4.015899240978717e-26","7.025414132168168e-22","7.663452118268681e-23","2","1","1","1.0","1.0","0.96875"
"Xanthomonas_OG0003858","0","0","1","119","45","20","2.1739130434782608","14.388489208633093","0.003734827264239029","4.3806174221268324e-26","7.6634521182686805e-22","7.663452118268681e-23","7","1","6","0.125","0.125","0.016983016983016984"
"Xanthomonas_OG0003891","1","1","41","10","5","129","89.13043478260869","92.80575539568345","105.78","5.52574356228434e-26","9.666735787860226e-22","8.787941625327478e-23","4","3","2","0.625","1.0","0.5625"
"Xanthomonas_OG0003648","1","1","45","22","1","117","97.82608695652173","84.17266187050359","239.3181818181818","4.124761350411584e-25","7.215857506410025e-21","5.154183933150017e-22","4","3","1","0.625","0.625","0.054945054945054944"
"Xanthomonas_OG0003655","1","1","45","22","1","117","97.82608695652173","84.17266187050359","239.3181818181818","4.124761350411584e-25","7.215857506410025e-21","5.154183933150017e-22","4","3","1","0.625","0.625","0.04795204795204795"
"Xanthomonas_OG0003661","1","1","45","22","1","117","97.82608695652173","84.17266187050359","239.3181818181818","4.124761350411584e-25","7.215857506410025e-21","5.154183933150017e-22","4","3","1","0.625","0.625","0.04495504495504495"
"Xanthomonas_OG0003918","1","1","43","17","3","122","93.47826086956522","87.76978417266187","102.86274509803921","1.5941587347707798e-24","2.788821290608002e-20","1.640483112122354e-21","5","4","3","0.375","1.0","0.18"
"Xanthomonas_OG0003922","1","1","43","17","3","122","93.47826086956522","87.76978417266187","102.86274509803921","1.5941587347707798e-24","2.788821290608002e-20","1.640483112122354e-21","5","4","3","0.375","1.0","0.21212121212121213"
"Xanthomonas_OG0003932","1","1","43","17","3","122","93.47826086956522","87.76978417266187","102.86274509803921","1.5941587347707798e-24","2.788821290608002e-20","1.640483112122354e-21","5","4","3","0.375","1.0","0.18181818181818182"
"Xanthomonas_OG0003711","1","1","43","18","3","121","93.47826086956522","87.05035971223022","96.35185185185185","5.276131805010453e-24","9.230064979685286e-20","5.127813877602936e-21","5","3","3","1.0","1.0","0.5625"
"Xanthomonas_OG0003780","0","0","2","118","44","21","4.3478260869565215","15.107913669064748","0.008089368258859784","5.608929895688532e-24","9.812261959517518e-20","5.164348399746062e-21","7","1","6","0.125","0.125","0.000999000999000999"
"Xanthomonas_OG0003604","0","0","1","114","45","25","2.1739130434782608","17.985611510791365","0.004873294346978557","9.573760303541544e-24","1.6748336275015577e-19","7.975398226197894e-21","7","1","7","0.015625","0.125","0.000999000999000999"
"Xanthomonas_OG0003906","0","0","1","114","45","25","2.1739130434782608","17.985611510791365","0.004873294346978557","9.573760303541544e-24","1.6748336275015577e-19","7.975398226197894e-21","7","1","7","0.015625","0.125","0.000999000999000999"
"Xanthomonas_OG0003981","0","1","41","14","5","125","89.13043478260869","89.92805755395683","73.21428571428571","1.620803654729337e-23","2.835433913583502e-19","1.2590867791989569e-20","6","3","4","0.6875","1.0","0.875"
"Xanthomonas_OG0003564","1","1","44","22","2","117","95.65217391304348","84.17266187050359","117.0","1.6553673214574145e-23","2.895899592157601e-19","1.2590867791989569e-20","5","4","2","0.375","1.0","0.04695304695304695"
"Xanthomonas_OG0003716","0","0","1","113","45","26","2.1739130434782608","18.705035971223023","0.005113077679449361","2.592238145145191e-23","4.534861411116997e-19","1.8895255879654155e-20","7","1","6","0.125","0.125","0.01898101898101898"
"Xanthomonas_OG0003464","1","1","46","31","0","108","100.0","77.6978417266187","inf","4.1182641281169585e-23","7.204491265727807e-19","2.8817965062911226e-20","6","6","0","0.03125","0.03125","0.000999000999000999"
"Xanthomonas_OG0003989","1","1","41","15","5","124","89.13043478260869","89.20863309352518","67.78666666666666","5.824471201032733e-23","1.0189329919086663e-18","3.6390463996738085e-20","4","3","2","0.625","1.0","0.65625"
"Xanthomonas_OG0003990","1","1","41","15","5","124","89.13043478260869","89.20863309352518","67.78666666666666","5.824471201032733e-23","1.0189329919086663e-18","3.6390463996738085e-20","4","3","2","0.625","1.0","0.5"
"Xanthomonas_OG0003995","1","1","41","15","5","124","89.13043478260869","89.20863309352518","67.78666666666666","5.824471201032733e-23","1.0189329919086663e-18","3.6390463996738085e-20","4","3","2","0.625","1.0","0.65625"
"Xanthomonas_OG0003733","1","1","42","18","4","121","91.30434782608695","87.05035971223022","70.58333333333333","1.1665581717976054e-22","2.040776865742731e-18","7.037161606009417e-20","3","2","2","1.0","1.0","0.8125"
"Xanthomonas_OG0003910","1","1","41","16","5","123","89.13043478260869","88.48920863309353","63.0375","1.9967042635882916e-22","3.493034438721357e-18","1.1643448129071191e-19","4","3","2","0.625","1.0","0.65625"
"Xanthomonas_OG0003915","1","1","38","10","8","129","82.6086956521739","92.80575539568345","61.275","2.13163939466119e-22","3.729089957020286e-18","1.2029322442000924e-19","5","2","4","0.375","1.0","0.10589410589410589"
"Xanthomonas_OG0003315","1","1","44","25","2","114","95.65217391304348","82.01438848920863","100.32","3.5873359767677026e-22","6.2756855577574186e-18","1.9611517367991933e-19","7","6","1","0.125","0.125","0.03396603396603397"
"Xanthomonas_OG0003697","1","1","43","22","3","117","93.47826086956522","84.17266187050359","76.22727272727273","4.433986626511133e-22","7.756816204418576e-18","2.177502358424244e-19","5","4","2","0.375","1.0","0.04195804195804196"
"Xanthomonas_OG0003718","1","1","43","22","3","117","93.47826086956522","84.17266187050359","76.22727272727273","4.433986626511133e-22","7.756816204418576e-18","2.177502358424244e-19","5","4","3","0.375","1.0","0.21875"
"Xanthomonas_OG0003493","1","1","45","29","1","110","97.82608695652173","79.13669064748201","170.68965517241378","4.48096975553177e-22","7.839008490327278e-18","2.177502358424244e-19","7","6","1","0.125","0.125","0.001998001998001998"
"Xanthomonas_OG0003736","0","0","1","110","45","29","2.1739130434782608","20.863309352517987","0.005858585858585859","4.48096975553177e-22","7.839008490327278e-18","2.177502358424244e-19","7","1","6","0.125","0.125","0.01898101898101898"
"Xanthomonas_OG0003816","1","1","41","17","5","122","89.13043478260869","87.76978417266187","58.84705882352941","6.55339398462389e-22","1.1464507436701033e-17","3.016975641237114e-19","5","3","3","1.0","1.0","0.84375"
"Xanthomonas_OG0003863","1","1","41","17","5","122","89.13043478260869","87.76978417266187","58.84705882352941","6.55339398462389e-22","1.1464507436701033e-17","3.016975641237114e-19","7","4","3","1.0","1.0","0.40625"
"Xanthomonas_OG0000295","0","1","42","20","4","119","91.30434782608695","85.61151079136691","62.475","1.0895734423972294e-21","1.906099780129713e-17","4.887435333665931e-19","6","3","4","0.6875","1.0","0.96875"
"Xanthomonas_OG0003677","1","1","43","23","3","116","93.47826086956522","83.45323741007195","72.28985507246377","1.2414132081194254e-21","2.171728266284123e-17","5.29689821044908e-19","3","2","2","1.0","1.0","0.3125"
"Xanthomonas_OG0003683","1","1","43","23","3","116","93.47826086956522","83.45323741007195","72.28985507246377","1.2414132081194254e-21","2.171728266284123e-17","5.29689821044908e-19","3","2","2","1.0","1.0","0.18604651162790697"
"Xanthomonas_OG0003896","1","1","41","18","5","121","89.13043478260869","87.05035971223022","55.12222222222222","2.0658003112378867e-21","3.613911064479559e-17","8.404444335998974e-19","5","3","3","1.0","1.0","0.5625"
"Xanthomonas_OG0003908","1","1","41","18","5","121","89.13043478260869","87.05035971223022","55.12222222222222","2.0658003112378867e-21","3.613911064479559e-17","8.404444335998974e-19","4","2","3","0.625","1.0","0.84375"
"Xanthomonas_OG0003591","1","1","44","27","2","112","95.65217391304348","80.57553956834532","91.25925925925925","2.4549036308900605e-21","4.294608411879072e-17","9.760473663361528e-19","7","5","2","0.453125","0.453125","0.3125"
"Xanthomonas_OG0003465","1","1","46","36","0","103","100.0","74.10071942446042","inf","2.980652652375071e-21","5.214353750064949e-17","1.0857684560475398e-18","7","7","0","0.015625","0.015625","0.000999000999000999"
"Xanthomonas_OG0003911","1","1","40","16","6","123","86.95652173913044","88.48920863309353","51.25","3.0988975705031164e-21","5.421211409838152e-17","1.0857684560475398e-18","6","3","4","0.6875","1.0","0.34375"
"Xanthomonas_OG0003186","0","1","42","21","4","118","91.30434782608695","84.89208633093526","59.0","3.1653247546830075e-21","5.537419125842453e-17","1.0857684560475398e-18","6","3","3","1.0","1.0","0.75"
"Xanthomonas_OG0003278","1","1","42","21","4","118","91.30434782608695","84.89208633093526","59.0","3.1653247546830075e-21","5.537419125842453e-17","1.0857684560475398e-18","3","1","3","0.25","1.0","0.75"
"Xanthomonas_OG0003472","1","1","42","21","4","118","91.30434782608695","84.89208633093526","59.0","3.1653247546830075e-21","5.537419125842453e-17","1.0857684560475398e-18","6","4","3","0.6875","1.0","0.05194805194805195"
"Xanthomonas_OG0003708","1","1","42","21","4","118","91.30434782608695","84.89208633093526","59.0","3.1653247546830075e-21","5.537419125842453e-17","1.0857684560475398e-18","3","1","3","0.25","1.0","0.78125"
"Xanthomonas_OG0003710","1","1","42","21","4","118","91.30434782608695","84.89208633093526","59.0","3.1653247546830075e-21","5.537419125842453e-17","1.0857684560475398e-18","3","1","3","0.25","1.0","0.78125"
"Xanthomonas_OG0003676","1","1","43","24","3","115","93.47826086956522","82.73381294964028","68.68055555555556","3.380628670341203e-21","5.914071795894901e-17","1.1373214992105579e-18","3","2","2","1.0","1.0","0.21875"
"Xanthomonas_OG0003642","0","1","41","19","5","120","89.13043478260869","86.33093525179856","51.78947368421053","6.271848956310688e-21","1.0971972564169917e-16","2.0701835026735693e-18","5","2","4","0.375","1.0","0.5625"
"Xanthomonas_OG0003353","1","1","43","25","3","114","93.47826086956522","82.01438848920863","65.36","8.967969394550968e-21","1.5688565658827461e-16","2.9052899368199003e-18","4","2","2","1.0","1.0","0.34375"
"Xanthomonas_OG0003907","0","1","40","17","6","122","86.95652173913044","87.76978417266187","47.84313725490196","9.920608497901439e-21","1.7355112506228777e-16","3.1554750011325047e-18","3","1","2","1.0","1.0","1.0"
"Xanthomonas_OG0003894","0","1","37","11","9","128","80.43478260869566","92.08633093525181","47.83838383838384","1.0602092356534591e-20","1.8547300368521614e-16","3.312017922950288e-18","6","1","5","0.21875","0.21875","0.03196803196803197"
"Xanthomonas_OG0003929","0","1","38","13","8","126","82.6086956521739","90.64748201438849","46.03846153846154","1.3008725618302898e-20","2.275746459665909e-16","3.9925376485366824e-18","6","5","3","0.21875","1.0","0.02097902097902098"
"Xanthomonas_OG0003626","1","1","41","20","5","119","89.13043478260869","85.61151079136691","48.79","1.8385269054120355e-20","3.216318968327815e-16","5.545377531599681e-18","4","2","3","0.625","1.0","0.71875"
"Xanthomonas_OG0003670","0","1","43","26","3","113","93.47826086956522","81.29496402877699","62.294871794871796","2.3206320904765993e-20","4.059713779079763e-16","6.8808708119995985e-18","4","3","3","0.625","0.625","0.19047619047619047"
"Xanthomonas_OG0003819","0","1","40","18","6","121","86.95652173913044","87.05035971223022","44.81481481481482","3.0510095385543773e-20","5.337436086747027e-16","8.895726811245045e-18","3","1","3","0.25","1.0","0.34375"
"Xanthomonas_OG0003884","1","1","37","12","9","127","80.43478260869566","91.36690647482014","43.50925925925926","4.0530294901082206e-20","7.090369789995321e-16","1.1623557032779215e-17","6","2","4","0.6875","0.6875","0.71875"
"Xanthomonas_OG0003501","1","1","43","27","3","112","93.47826086956522","80.57553956834532","59.45679012345679","5.865217873527254e-20","1.0260612147948578e-15","1.6549374432175126e-17","5","4","2","0.375","1.0","0.03696303696303696"
"Xanthomonas_OG0003552","1","0","2","108","44","31","4.3478260869565215","22.302158273381295","0.013047138047138047","8.844162223899891e-20","1.547197739449047e-15","2.4558694276968998e-17","6","2","6","0.03125","0.6875","0.001998001998001998"
"Xanthomonas_OG0003654","0","1","41","22","5","117","89.13043478260869","84.17266187050359","43.60909090909091","1.4344837253225104e-19","2.5094858290791998e-15","3.894535482311446e-17","3","3","2","0.25","1.0","0.71875"
"Xanthomonas_OG0003355","0","0","3","111","43","28","6.521739130434782","20.14388489208633","0.01759899434318039","1.449551369312884e-19","2.5358451654759593e-15","3.894535482311446e-17","4","2","3","0.625","1.0","0.28125"
"Xanthomonas_OG0004120","1","1","34","8","12","131","73.91304347826086","94.24460431654677","46.395833333333336","1.4692999990428459e-19","2.5703934183255545e-15","3.894535482311446e-17","5","3","4","0.375","1.0","0.625"
"Xanthomonas_OG0003764","1","1","38","15","8","124","82.6086956521739","89.20863309352518","39.266666666666666","1.514302304293005e-19","2.6491204511301827e-15","3.953911121089825e-17","7","4","4","1.0","1.0","0.25"
"Xanthomonas_OG0003754","0","0","1","103","45","36","2.1739130434782608","25.899280575539567","0.007766990291262136","1.7520421688351023e-19","3.065022570160128e-15","4.5073861325884234e-17","7","1","6","0.125","0.125","0.01998001998001998"
"Xanthomonas_OG0003787","0","1","41","23","5","116","89.13043478260869","83.45323741007195","41.356521739130436","3.832693918440806e-19","6.704914740920345e-15","9.443541888620205e-17","5","2","4","0.375","1.0","0.3125"
"Xanthomonas_OG0003862","1","1","41","23","5","116","89.13043478260869","83.45323741007195","41.356521739130436","3.832693918440806e-19","6.704914740920345e-15","9.443541888620205e-17","5","2","3","1.0","1.0","0.96875"
"Xanthomonas_OG0003864","1","1","41","23","5","116","89.13043478260869","83.45323741007195","41.356521739130436","3.832693918440806e-19","6.704914740920345e-15","9.443541888620205e-17","4","2","3","0.625","1.0","0.59375"
"Xanthomonas_OG0004172","1","1","37","14","9","125","80.43478260869566","89.92805755395683","36.70634920634921","4.970087371430426e-19","8.694670847580387e-15","1.1910508010384092e-16","6","4","4","0.6875","0.6875","0.25"
"Xanthomonas_OG0004173","1","1","37","14","9","125","80.43478260869566","89.92805755395683","36.70634920634921","4.970087371430426e-19","8.694670847580387e-15","1.1910508010384092e-16","6","4","4","0.6875","0.6875","0.1346153846153846"
"Xanthomonas_OG0004611","1","1","34","9","12","130","73.91304347826086","93.5251798561151","40.925925925925924","6.44903735960411e-19","1.128194595689143e-14","1.524587291471815e-16","4","2","3","0.625","1.0","0.75"
"Xanthomonas_OG0003814","1","1","41","24","5","115","89.13043478260869","82.73381294964028","39.291666666666664","9.963655514071053e-19","1.74304189563159e-14","2.3240558608421203e-16","5","3","3","1.0","1.0","0.9375"
"Xanthomonas_OG0003827","1","1","40","22","6","117","86.95652173913044","84.17266187050359","35.45454545454545","1.923707050280912e-18","3.365333113761428e-14","4.391395001525438e-16","6","2","4","0.6875","0.6875","0.53125"
"Xanthomonas_OG0003478","1","1","43","31","3","108","93.47826086956522","77.6978417266187","49.935483870967744","1.932876501185885e-18","3.3813741511745875e-14","4.391395001525438e-16","7","5","2","0.453125","0.453125","0.20512820512820512"
"Xanthomonas_OG0004612","1","1","34","10","12","129","73.91304347826086","92.80575539568345","36.55","2.6052369645193867e-18","4.5576015457302154e-14","5.843078904782327e-16","4","2","3","0.625","1.0","0.71875"
"Xanthomonas_OG0003739","1","1","43","32","3","107","93.47826086956522","76.97841726618705","47.927083333333336","4.4113358697707626e-18","7.717190970576972e-14","9.768596165287307e-16","6","4","3","0.6875","1.0","0.34375"
"Xanthomonas_OG0004193","1","1","36","14","10","125","78.26086956521739","89.92805755395683","32.142857142857146","4.8862245279311224e-18","8.547961189162706e-14","1.0684951486453383e-15","6","2","5","0.21875","0.6875","0.07892107892107893"
"Xanthomonas_OG0004103","0","1","33","9","13","130","71.73913043478261","93.5251798561151","36.666666666666664","5.624641096521672e-18","9.839747134255012e-14","1.2147835968216064e-15","5","1","5","0.0625","0.375","0.46875"
"Xanthomonas_OG0003505","1","0","5","113","41","26","10.869565217391305","18.705035971223023","0.028059572631124543","6.238895856432471e-18","1.0914324411242964e-13","1.314978844728068e-15","3","2","2","1.0","1.0","0.65625"
"Xanthomonas_OG0003781","1","1","41","26","5","113","89.13043478260869","81.29496402877699","35.63846153846154","6.238895856432471e-18","1.0914324411242964e-13","1.314978844728068e-15","5","3","3","1.0","1.0","0.4375"
"Xanthomonas_OG0000227","1","1","45","41","1","98","97.82608695652173","70.50359712230215","107.5609756097561","7.762075527175121e-18","1.3578974927240158e-13","1.616544634195257e-15","6","5","1","0.21875","0.21875","0.002997002997002997"
"Xanthomonas_OG0005696","1","1","24","0","22","139","52.17391304347826","100.0","inf","9.014116948694949e-18","1.5769296190046942e-13","1.8552113164761108e-15","4","4","0","0.125","0.125","0.002997002997002997"
"Xanthomonas_OG0003508","1","0","3","106","43","33","6.521739130434782","23.741007194244602","0.0217200526546731","9.89057455651832e-18","1.7302571129173148e-13","2.0119268754852497e-15","6","3","5","0.21875","1.0","0.011988011988011988"
"Xanthomonas_OG0004023","0","1","32","8","14","131","69.56521739130434","94.24460431654677","37.42857142857143","1.1038277424213962e-17","1.9310362525919905e-13","2.2195818995310235e-15","5","3","3","1.0","1.0","0.53125"
"Xanthomonas_OG0003879","0","1","36","15","10","124","78.26086956521739","89.20863309352518","29.76","1.5420342425822518e-17","2.697634703973391e-13","3.0654939817879443e-15","5","3","2","1.0","1.0","0.3125"
"Xanthomonas_OG0003537","1","0","3","105","43","34","6.521739130434782","24.46043165467626","0.022591362126245847","2.1801191626253436e-17","3.813900463096776e-13","4.285281419209861e-15","6","3","5","0.21875","1.0","0.011988011988011988"
"Xanthomonas_OG0000237","0","0","6","114","40","25","13.043478260869565","17.985611510791365","0.03289473684210526","3.1548990836297804e-17","5.519180456901937e-13","6.089140218022331e-15","7","4","4","1.0","1.0","0.90625"
"Xanthomonas_OG0003672","1","0","4","108","42","31","8.695652173913043","22.302158273381295","0.027336860670194002","3.167438892420442e-17","5.541117598400322e-13","6.089140218022331e-15","5","3","3","1.0","1.0","0.9375"
"Xanthomonas_OG0004245","1","1","34","12","12","127","73.91304347826086","91.36690647482014","29.98611111111111","3.437574387842959e-17","6.013692634092472e-13","6.5366224283613825e-15","6","2","5","0.21875","0.6875","0.71875"
"Xanthomonas_OG0004796","1","1","29","5","17","134","63.04347826086957","96.40287769784173","45.71764705882353","4.439137173985198e-17","7.765826572169705e-13","8.261517629967771e-15","5","2","4","0.375","1.0","0.34375"
"Xanthomonas_OG0004830","1","1","29","5","17","134","63.04347826086957","96.40287769784173","45.71764705882353","4.439137173985198e-17","7.765826572169705e-13","8.261517629967771e-15","5","2","4","0.375","1.0","0.4375"
"Xanthomonas_OG0003611","1","1","42","32","4","107","91.30434782608695","76.97841726618705","35.109375","7.071012397941623e-17","1.2370029088959076e-12","1.2752607308205233e-14","4","2","3","0.625","1.0","0.65625"
"Xanthomonas_OG0003410","0","0","4","107","42","32","8.695652173913043","23.021582733812952","0.02848242100578549","7.071012397941623e-17","1.2370029088959076e-12","1.2752607308205233e-14","5","3","3","1.0","1.0","0.90625"
"Xanthomonas_OG0003454","0","0","4","107","42","32","8.695652173913043","23.021582733812952","0.02848242100578549","7.071012397941623e-17","1.2370029088959076e-12","1.2752607308205233e-14","3","2","2","1.0","1.0","0.5625"
"Xanthomonas_OG0003559","1","0","5","110","41","29","10.869565217391305","20.863309352517987","0.03215077605321508","8.231504322278461e-17","1.440019366139394e-12","1.4694075164687692e-14","4","2","2","1.0","1.0","0.78125"
"Xanthomonas_OG0003620","0","0","2","99","44","40","4.3478260869565215","28.776978417266186","0.018365472910927456","1.0081779393713882e-16","1.7637064871363065e-12","1.7655992566759553e-14","4","2","3","0.625","1.0","0.21875"
"Xanthomonas_OG0003628","0","0","3","103","43","36","6.521739130434782","25.899280575539567","0.024384736960939263","1.009259892920976e-16","1.7655992566759554e-12","1.7655992566759553e-14","4","2","3","0.625","1.0","0.84375"
"Xanthomonas_OG0003684","0","0","4","106","42","33","8.695652173913043","23.741007194244602","0.029649595687331536","1.5509039975532868e-16","2.7131514533197198e-12","2.686288567643287e-14","3","2","2","1.0","1.0","0.8125"
"Xanthomonas_OG0003389","0","0","5","109","41","30","10.869565217391305","21.58273381294964","0.03356455582904453","1.8660085953918208e-16","3.2643954367784512e-12","3.2003876831161286e-14","7","4","3","1.0","1.0","0.78125"
"Xanthomonas_OG0003582","0","0","3","102","43","37","6.521739130434782","26.618705035971225","0.0253077975376197","2.1223257900982655e-16","3.712796737197906e-12","3.6046570264057336e-14","3","2","2","1.0","1.0","0.9375"
"Xanthomonas_OG0003561","0","0","1","93","45","46","2.1739130434782608","33.093525179856115","0.01099163679808841","2.708738471724046e-16","4.738667082434046e-12","4.556410656186582e-14","3","1","3","0.25","1.0","0.375"
"Xanthomonas_OG0004382","0","1","33","12","13","127","71.73913043478261","91.36690647482014","26.865384615384617","2.7466483835385957e-16","4.804986682162419e-12","4.576177792535637e-14","4","1","4","0.125","0.625","0.1724137931034483"
"Xanthomonas_OG0003368","1","1","46","52","0","87","100.0","62.589928057553955","inf","2.885299993702725e-16","5.047543808983547e-12","4.76183378205995e-14","4","4","0","0.125","0.125","0.01098901098901099"
"Xanthomonas_OG0003453","0","0","4","105","42","34","8.695652173913043","24.46043165467626","0.030839002267573697","3.3445488970680017e-16","5.850953840530762e-12","5.468181159374544e-14","4","3","2","0.625","1.0","0.96875"
"Xanthomonas_OG0003605","0","1","41","31","5","108","89.13043478260869","77.6978417266187","28.56774193548387","4.1497322300058567e-16","7.259541563172246e-12","6.721797743678006e-14","4","3","4","0.125","0.625","0.21875"
"Xanthomonas_OG0003660","0","0","1","92","45","47","2.1739130434782608","33.81294964028777","0.011352657004830917","4.956134624662973e-16","8.670261912385406e-12","7.954368726959089e-14","4","1","3","0.625","0.625","0.0919080919080919"
"Xanthomonas_OG0003473","0","0","4","104","42","35","8.695652173913043","25.179856115107913","0.03205128205128205","7.096393274034564e-16","1.2414430393596067e-11","1.1184171525762223e-13","4","3","2","0.625","1.0","0.65625"
"Xanthomonas_OG0003597","0","0","4","104","42","35","8.695652173913043","25.179856115107913","0.03205128205128205","7.096393274034564e-16","1.2414430393596067e-11","1.1184171525762223e-13","5","3","3","1.0","1.0","0.875"
"Xanthomonas_OG0003557","0","0","3","100","43","39","6.521739130434782","28.05755395683453","0.027209302325581396","8.990086479510985e-16","1.5727257287256517e-11","1.378336825973187e-13","3","2","2","1.0","1.0","0.84375"
"Xanthomonas_OG0003558","0","0","3","100","43","39","6.521739130434782","28.05755395683453","0.027209302325581396","8.990086479510985e-16","1.5727257287256517e-11","1.378336825973187e-13","3","2","2","1.0","1.0","0.90625"
"Xanthomonas_OG0003748","0","0","3","100","43","39","6.521739130434782","28.05755395683453","0.027209302325581396","8.990086479510985e-16","1.5727257287256517e-11","1.378336825973187e-13","3","2","2","1.0","1.0","0.875"
"Xanthomonas_OG0003815","1","1","41","32","5","107","89.13043478260869","76.97841726618705","27.41875","9.060748541609495e-16","1.585087349869165e-11","1.378336825973187e-13","6","4","4","0.6875","0.6875","0.4375"
"Xanthomonas_OG0003903","1","1","36","19","10","120","78.26086956521739","86.33093525179856","22.736842105263158","1.0015273834751488e-15","1.7520720046514253e-11","1.5104069005615735e-13","3","2","3","0.25","1.0","0.28125"
"Xanthomonas_OG0003260","1","1","45","48","1","91","97.82608695652173","65.46762589928058","85.3125","1.415437497208807e-15","2.476166357617087e-11","2.0984460657771923e-13","3","2","1","1.0","1.0","0.21875"
"Xanthomonas_OG0003673","0","0","1","91","45","48","2.1739130434782608","34.53237410071942","0.011721611721611722","1.415437497208807e-15","2.476166357617087e-11","2.0984460657771923e-13","5","1","4","0.375","0.375","0.4375"
"Xanthomonas_OG0003444","0","0","4","103","42","36","8.695652173913043","25.899280575539567","0.033287101248266296","1.482395751548215e-15","2.5933031277584475e-11","2.1432257254202045e-13","4","3","2","0.625","1.0","0.34375"
"Xanthomonas_OG0003474","0","0","4","103","42","36","8.695652173913043","25.899280575539567","0.033287101248266296","1.482395751548215e-15","2.5933031277584475e-11","2.1432257254202045e-13","4","3","2","0.625","1.0","0.65625"
"Xanthomonas_OG0003610","1","1","42","36","4","103","91.30434782608695","74.10071942446042","30.041666666666668","1.482395751548215e-15","2.5933031277584475e-11","2.1432257254202045e-13","4","3","3","0.625","0.625","0.6875"
"Xanthomonas_OG0000021","0","0","2","95","44","44","4.3478260869565215","31.654676258992804","0.021052631578947368","1.7454919111356413e-15","3.053563549340691e-11","2.482571991333895e-13","6","2","4","0.6875","0.6875","0.00999000999000999"
"Xanthomonas_OG0003615","0","0","2","95","44","44","4.3478260869565215","31.654676258992804","0.021052631578947368","1.7454919111356413e-15","3.053563549340691e-11","2.482571991333895e-13","4","2","3","0.625","1.0","0.19444444444444445"
"Xanthomonas_OG0003490","1","1","43","40","3","99","93.47826086956522","71.22302158273382","35.475","1.8128340422881443e-15","3.1713718735788794e-11","2.516961804427682e-13","6","4","2","0.6875","0.6875","0.6875"
"Xanthomonas_OG0003706","0","0","3","99","43","40","6.521739130434782","28.776978417266186","0.028188865398167725","1.8128340422881443e-15","3.1713718735788794e-11","2.516961804427682e-13","4","2","3","0.625","1.0","0.28125"
"Xanthomonas_OG0003747","0","0","3","99","43","40","6.521739130434782","28.776978417266186","0.028188865398167725","1.8128340422881443e-15","3.1713718735788794e-11","2.516961804427682e-13","3","2","2","1.0","1.0","0.96875"
"Xanthomonas_OG0004053","0","0","0","84","46","55","0.0","39.568345323741006","0.0","1.8324842390277204e-15","3.2057479277550944e-11","2.5242109667362946e-13","3","0","3","0.25","0.25","0.006993006993006993"
"Xanthomonas_OG0003717","0","0","1","90","45","49","2.1739130434782608","35.25179856115108","0.012098765432098766","2.016254236078222e-15","3.5272351605952416e-11","2.7556524692150325e-13","5","1","5","0.0625","0.375","0.03296703296703297"
"Xanthomonas_OG0003640","0","0","6","109","40","30","13.043478260869565","21.58273381294964","0.04128440366972477","2.0811265226204036e-15","3.640722738672134e-11","2.822265688893127e-13","7","2","6","0.125","0.453125","0.006993006993006993"
"Xanthomonas_OG0004054","1","1","33","14","13","125","71.73913043478261","89.92805755395683","22.664835164835164","2.7013586319798275e-15","4.72575679078551e-11","3.6351975313734693e-13","7","2","5","0.453125","0.453125","0.71875"
