gene.id,score_enriched_binary,z.score_enriched_binary,p.value_enriched_binary,score_depletion_binary,z.score_depletion_binary,p.value_depletion_binary,score_enriched_rawcounts,z.score_enriched_rawcounts,p.value_enriched_rawcounts,score_depletion_rawcounts,z.score_depletion_rawcounts,p.value_depletion_rawcounts
Xanthomonas_OG0000032,2.59E-09,-0.257329279,0.999999994,7.271461664,4.833589443,5.35E-08,1.59E-15,-0.30681288,1,14.02167889,7.232491368,9.51E-15
Xanthomonas_OG0000033,3.659699588,1.713354953,0.000218928,0,-0.310914251,1,7.253733988,5.344222553,5.58E-08,1.30E-08,-0.24672984,0.99999997
Xanthomonas_OG0000034,0.351712814,-0.067938081,0.444925386,0.06050826,-0.268105119,0.869944887,0.199179186,-0.151641951,0.632150978,0.384343478,-0.041719455,0.412720957
Xanthomonas_OG0000035,0.249095665,-0.123195621,0.563513514,0,-0.310914251,1,9.83E-05,-0.306736308,0.999773708,3.447681633,1.592277722,0.000356713
Xanthomonas_OG0000036,0.124156928,-0.190472946,0.751351351,0,-0.310914251,1,0.478303874,0.065810675,0.332426874,0.148665754,-0.167430922,0.71012409
Xanthomonas_OG0000037,0.124156928,-0.190472946,0.751351351,0,-0.310914251,1,0.462698378,0.053653183,0.344589168,0.155479572,-0.163796404,0.699069619
Xanthomonas_OG0000038,0.501358667,0.012643594,0.31524001,0,-0.310914251,1,0.186305853,-0.161670946,0.651169645,0.404584614,-0.030922749,0.393926671
Xanthomonas_OG0000039,0,-0.257329281,1,0,-0.310914251,1,0.397864938,0.003144566,0.400069149,0.189952028,-0.145408654,0.645725552
Xanthomonas_OG0000040,0,-0.257329281,1,0,-0.310914251,1,0.328516181,-0.050881716,0.469335947,0.237993895,-0.119782924,0.578104174
Xanthomonas_OG0000041,0,-0.257329281,1,0,-0.310914251,1,0.385611809,-0.006401257,0.411517389,0.197466479,-0.141400414,0.634648884
Xanthomonas_OG0000042,0,-0.257329281,1,0,-0.310914251,1,0.360753615,-0.025767082,0.43575902,0.213733071,-0.132723748,0.611317642
Xanthomonas_OG0000043,0,-0.257329281,1,0,-0.310914251,1,0.410405171,0.012914059,0.388682358,0.182630829,-0.149313812,0.656703259
Xanthomonas_OG0000044,3.81866102,1.798952904,0.000151823,3.90E-06,-0.310911495,0.999991029,10.07379972,7.541200195,8.44E-11,1.50E-11,-0.246729847,1
Xanthomonas_OG0000045,0.006146912,-0.254019276,0.985945906,1.356929964,0.649103354,0.04396125,2.30E-05,-0.306794951,0.99994701,4.048361176,1.912682662,8.95E-05
Xanthomonas_OG0000046,2.371650831,1.01976322,0.004249611,0.000511343,-0.31055248,0.998823282,10.86439593,8.15711569,1.37E-11,2.84E-12,-0.246729847,1
Xanthomonas_OG0000047,0.501358667,0.012643594,0.31524001,0,-0.310914251,1,0.462698378,0.053653183,0.344589168,0.155479572,-0.163796404,0.699069619
Xanthomonas_OG0000048,0,-0.257329281,1,0,-0.310914251,1,0.336856481,-0.04438419,0.460408698,0.231051862,-0.123485833,0.587419201
Xanthomonas_OG0000049,0.374826187,-0.055491933,0.421865308,0,-0.310914251,1,0.954517831,0.436806075,0.111040694,0.040862175,-0.224933795,0.910202084
Xanthomonas_OG0000050,0,-0.257329281,1,0.604413897,0.116703973,0.248648649,0.408334759,0.011301101,0.390539747,0.183486386,-0.148857454,0.655410832
Xanthomonas_OG0000051,2.928978973,1.319874679,0.001177663,0,-0.310914251,1,14.00292017,10.60218904,9.93E-15,1.64E-15,-0.246729847,1
Xanthomonas_OG0000052,0,-0.257329281,1,0,-0.310914251,1,0.601219791,0.161568556,0.250484126,0.104101887,-0.191201472,0.786861168
Xanthomonas_OG0000053,0,-0.257329281,1,0,-0.310914251,1,0.584496039,0.148539885,0.260317858,0.109116218,-0.188526807,0.777828374
Xanthomonas_OG0000054,0.129747597,-0.187462469,0.741741201,0.164461623,-0.194558907,0.68475999,0.256690777,-0.106837436,0.553744242,0.306025045,-0.083494829,0.494282182
Xanthomonas_OG0000055,0.75687118,0.150232615,0.17503658,0,-0.310914251,1,0.425187853,0.024430536,0.375674872,0.174754402,-0.15351513,0.668721979
Xanthomonas_OG0000056,0.003277468,-0.255564422,0.992481755,1.736164557,0.917408937,0.018358426,9.70E-08,-0.306812804,0.999999777,6.334071626,3.131890021,4.63E-07
Xanthomonas_OG0000057,0,-0.257329281,1,0,-0.310914251,1,0.408334759,0.011301101,0.390539747,0.183486386,-0.148857454,0.655410832
Xanthomonas_OG0000058,2.580838737,1.132407249,0.002625193,9.51E-05,-0.310846976,0.999781072,1.022627695,0.489867195,0.094923186,0.033967121,-0.228611645,0.924768183
Xanthomonas_OG0000059,0.501358667,0.012643594,0.31524001,0,-0.310914251,1,0.931776786,0.419089619,0.117010063,0.04332063,-0.223622445,0.905064166
Xanthomonas_OG0000060,1.015718641,0.289617446,0.096445365,0,-0.310914251,1,2.163523636,1.378684376,0.006862405,0.002139393,-0.245588686,0.99508598
Xanthomonas_OG0000061,0.124156928,-0.190472946,0.751351351,0,-0.310914251,1,0.33557437,-0.045383021,0.461769911,0.231845998,-0.123062237,0.586346047
Xanthomonas_OG0000062,0.196744377,-0.151385874,0.635704993,0.116408832,-0.22855589,0.764876235,0.635711625,0.188439486,0.231360053,0.094567171,-0.196287329,0.804327335
Xanthomonas_OG0000063,0.718254251,0.129438073,0.191313558,0.017215731,-0.298734253,0.961134726,0.002534801,-0.304838138,0.994180406,2.080720898,0.863135241,0.008303842
Xanthomonas_OG0000064,2.979653656,1.34716211,0.001047964,3.36E-05,-0.310890479,0.999922634,8.273181622,6.138425195,5.33E-09,1.10E-09,-0.246729846,0.999999997
Xanthomonas_OG0000065,0.351712814,-0.067938081,0.444925386,0.06050826,-0.268105119,0.869944887,2.33305966,1.510761742,0.004644515,0.001388135,-0.24598941,0.996808804
Xanthomonas_OG0000066,0.351712814,-0.067938081,0.444925386,0.06050826,-0.268105119,0.869944887,0.788210691,0.307244177,0.16285058,0.062619732,-0.213328225,0.865725617
Xanthomonas_OG0000067,0.124156928,-0.190472946,0.751351351,0,-0.310914251,1,0.067121044,-0.254522101,0.856799009,0.761550332,0.159484234,0.173160834
Xanthomonas_OG0000068,0,-0.257329281,1,0,-0.310914251,1,8.866932522,6.600987977,1.36E-09,2.88E-10,-0.246729847,0.999999999
Xanthomonas_OG0000069,0,-0.257329281,1,0,-0.310914251,1,0.55207235,0.123280148,0.280496631,0.11965143,-0.182907282,0.759186663
Xanthomonas_OG0000070,1.277989927,0.430845948,0.052724209,0,-0.310914251,1,1.03604014,0.500316187,0.09203645,0.033015148,-0.229119431,0.926797496
Xanthomonas_OG0000071,2.086291162,0.866102028,0.008198017,0,-0.310914251,1,0.549501742,0.121277511,0.282161826,0.119628605,-0.182919457,0.759226564
Xanthomonas_OG0000072,1.813177828,0.719035274,0.015375249,0,-0.310914251,1,1.225624937,0.648012588,0.059480562,0.020464122,-0.2358142,0.95397255
Xanthomonas_OG0000073,0.437322568,-0.021838725,0.36532335,0.044045582,-0.279752338,0.903554635,0.241678964,-0.118532417,0.573219606,0.321102335,-0.07545254,0.477416764
Xanthomonas_OG0000074,0.027246915,-0.242657294,0.939189189,0.360029197,-0.056196339,0.436486486,0.767832966,0.291368871,0.170673869,0.066100928,-0.21147134,0.858813913
Xanthomonas_OG0000075,3.75E-06,-0.257327261,0.999991362,4.3212497,2.746336969,4.77E-05,2.33E-12,-0.30681288,1,10.87087283,5.551838449,1.35E-11
Xanthomonas_OG0000076,0.249095665,-0.123195621,0.563513514,0,-0.310914251,1,0.635797558,0.188506432,0.231314279,0.094441159,-0.196354544,0.804560748
Xanthomonas_OG0000077,1.813177828,0.719035274,0.015375249,0,-0.310914251,1,0.618290282,0.174867355,0.240829519,0.099253063,-0.193787855,0.795695565
Xanthomonas_OG0000078,0.501358667,0.012643594,0.31524001,0,-0.310914251,1,0.788210691,0.307244177,0.16285058,0.062619732,-0.213328225,0.865725617
Xanthomonas_OG0000079,0,-0.257329281,1,0,-0.310914251,1,1.064270537,0.522309132,0.086244114,0.03069119,-0.23035904,0.931770186
Xanthomonas_OG0000080,0.124156928,-0.190472946,0.751351351,0,-0.310914251,1,1.492595422,0.855996458,0.032166557,0.010593672,-0.241079139,0.97590227
Xanthomonas_OG0000081,0.196744377,-0.151385874,0.635704993,0.116408832,-0.22855589,0.764876235,0.584286755,0.148376842,0.260443333,0.109065806,-0.188553697,0.777918668
Xanthomonas_OG0000082,0.395409444,-0.04440821,0.40233754,0.090570779,-0.246836116,0.811762941,2.046709187,1.287679854,0.008980299,0.002708865,-0.245284927,0.993782019
Xanthomonas_OG0000083,1.13501633,0.353857166,0.073279698,0.004908767,-0.307441336,0.988760783,1.090034824,0.542380849,0.081276534,0.028755501,-0.231391545,0.935932438
Xanthomonas_OG0000084,0.196744377,-0.151385874,0.635704993,0.116408832,-0.22855589,0.764876235,0.520441505,0.098638077,0.301688319,0.130954866,-0.176877983,0.739682142
Xanthomonas_OG0000085,1.949263926,0.792315258,0.011239217,0,-0.310914251,1,1.962421216,1.222015147,0.010903823,0.003393982,-0.244919483,0.992215525
Xanthomonas_OG0000086,0.271192122,-0.111297066,0.535559686,0.083565308,-0.251792433,0.82496342,0.33779103,-0.043656127,0.459419019,0.228667221,-0.12475781,0.590653496
Xanthomonas_OG0000087,0,-0.257329281,1,0,-0.310914251,1,1.391188175,0.776994947,0.040626726,0.013503638,-0.239526951,0.96938515
Xanthomonas_OG0000088,0.249095665,-0.123195621,0.563513514,0,-0.310914251,1,0.85479292,0.359115191,0.139703434,0.052426978,-0.218765081,0.886284231
Xanthomonas_OG0000089,1.027057648,0.295723303,0.093959858,0.006729252,-0.306153357,0.984624751,0.71730424,0.25200437,0.191732511,0.074522938,-0.206979005,0.842319901
Xanthomonas_OG0000090,2.71222864,1.203158415,0.001939864,6.74E-05,-0.310866564,0.999844811,1.146761702,0.586574033,0.071324428,0.02489096,-0.233452907,0.944297936
Xanthomonas_OG0000091,0.124156928,-0.190472946,0.751351351,0,-0.310914251,1,0.160017096,-0.182151253,0.691803737,0.448519138,-0.007487893,0.356025301
Xanthomonas_OG0000092,1.813177828,0.719035274,0.015375249,0,-0.310914251,1,1.652357792,0.98045964,0.022266,0.007179123,-0.242900473,0.983605339
Xanthomonas_OG0000093,0.124156928,-0.190472946,0.751351351,0,-0.310914251,1,0.328227904,-0.051106299,0.469647588,0.2344327,-0.12168248,0.582864091
Xanthomonas_OG0000094,0,-0.257329281,1,0,-0.310914251,1,0.917217936,0.407747519,0.120999079,0.044058297,-0.22322897,0.903528182
Xanthomonas_OG0000095,0.124156928,-0.190472946,0.751351351,0,-0.310914251,1,0.452395322,0.045626567,0.352861827,0.160967818,-0.160868951,0.690290954
