gene.id,score_enriched_binary,z.score_enriched_binary,p.value_enriched_binary,score_depletion_binary,z.score_depletion_binary,p.value_depletion_binary,score_enriched_rawcounts,z.score_enriched_rawcounts,p.value_enriched_rawcounts,score_depletion_rawcounts,z.score_depletion_rawcounts,p.value_depletion_rawcounts
Xanthomonas_OG0011937,0,-0.35760666,1,0.967574376,0.101386924,0.107752071,0,-0.420522408,1,0.929086117,0.069433929,0.117737249
Xanthomonas_OG0011938,0,-0.35760666,1,0.967574376,0.101386924,0.107752071,0,-0.420522408,1,0.929086117,0.069433929,0.117737249
Xanthomonas_OG0011939,0.565470452,0.05497878,0.271975353,0,-0.215446825,1,0.585069344,0.060594359,0.259974443,0,-0.153788177,1
Xanthomonas_OG0011940,0.049514451,-0.321479323,0.892247929,0.33124025,-0.106981685,0.466401298,0.054402056,-0.375786273,0.882262751,0.314091492,-0.078324597,0.485186276
Xanthomonas_OG0011941,0,-0.35760666,1,0.967574376,0.101386924,0.107752071,0,-0.420522408,1,0.929086117,0.069433929,0.117737249
Xanthomonas_OG0011942,0,-0.35760666,1,0.320878189,-0.110374758,0.47766323,0,-0.420522408,1,0.929086117,0.069433929,0.117737249
Xanthomonas_OG0011943,0,-0.35760666,1,0.967574376,0.101386924,0.107752071,0,-0.420522408,1,0.929086117,0.069433929,0.117737249
Xanthomonas_OG0011944,0.111990107,-0.275895074,0.772698187,0.137853917,-0.170306343,0.728024647,0.11931229,-0.322409007,0.759779742,0.130753281,-0.122373411,0.740025557
Xanthomonas_OG0011945,0.272785236,-0.158573773,0.533598702,0.066089597,-0.193805683,0.858836322,0.288349884,-0.183405278,0.514813724,0.061757953,-0.138950219,0.867445198
Xanthomonas_OG0011946,0,-0.35760666,1,0.320878189,-0.110374758,0.47766323,0,-0.420522408,1,0.309694999,-0.079380898,0.490122908
Xanthomonas_OG0011947,0.049514451,-0.321479323,0.892247929,0.33124025,-0.106981685,0.466401298,0.054402056,-0.375786273,0.882262751,0.314091492,-0.078324597,0.485186276
Xanthomonas_OG0011948,0.049514451,-0.321479323,0.892247929,0.33124025,-0.106981685,0.466401298,0.054402056,-0.375786273,0.882262751,0.314091492,-0.078324597,0.485186276
Xanthomonas_OG0011949,0.049514451,-0.321479323,0.892247929,0.33124025,-0.106981685,0.466401298,0.054402056,-0.375786273,0.882262751,0.314091492,-0.078324597,0.485186276
Xanthomonas_OG0011950,0.049514451,-0.321479323,0.892247929,0.33124025,-0.106981685,0.466401298,0.054402056,-0.375786273,0.882262751,0.314091492,-0.078324597,0.485186276
Xanthomonas_OG0011951,0,-0.35760666,1,0.6433971,-0.004765434,0.227301813,0,-0.420522408,1,0.619390371,-0.00497353,0.240220258
Xanthomonas_OG0011952,0.049514451,-0.321479323,0.892247929,0.33124025,-0.106981685,0.466401298,0.054402056,-0.375786273,0.882262751,0.314091492,-0.078324597,0.485186276
Xanthomonas_OG0011953,0,-0.35760666,1,0.967574376,0.101386924,0.107752071,0,-0.420522408,1,0.929086117,0.069433929,0.117737249
Xanthomonas_OG0011954,0,-0.35760666,1,0.967574376,0.101386924,0.107752071,0,-0.420522408,1,0.929086117,0.069433929,0.117737249
Xanthomonas_OG0011955,0,-0.35760666,1,0.967574376,0.101386924,0.107752071,0,-0.420522408,1,0.929086117,0.069433929,0.117737249
Xanthomonas_OG0011956,0,-0.35760666,1,0.967574376,0.101386924,0.107752071,0,-0.420522408,1,0.929086117,0.069433929,0.117737249
Xanthomonas_OG0011957,0,-0.35760666,1,0.967574376,0.101386924,0.107752071,0,-0.420522408,1,0.929086117,0.069433929,0.117737249
Xanthomonas_OG0011958,0,-0.35760666,1,0.967574376,0.101386924,0.107752071,0,-0.420522408,1,0.929086117,0.069433929,0.117737249
Xanthomonas_OG0011959,0,-0.35760666,1,0.967574376,0.101386924,0.107752071,0,-0.420522408,1,0.929086117,0.069433929,0.117737249
Xanthomonas_OG0011960,0.049514451,-0.321479323,0.892247929,0.33124025,-0.106981685,0.466401298,0.054402056,-0.375786273,0.882262751,0.314091492,-0.078324597,0.485186276
Xanthomonas_OG0011961,0.565470452,0.05497878,0.271975353,0,-0.215446825,1,0.585069344,0.060594359,0.259974443,0,-0.153788177,1
Xanthomonas_OG0011962,0.565470452,0.05497878,0.271975353,0,-0.215446825,1,0.585069344,0.060594359,0.259974443,0,-0.153788177,1
Xanthomonas_OG0011963,0.850277035,0.26278283,0.141163678,0,-0.215446825,1,0.877604534,0.301153168,0.132554802,0,-0.153788177,1
Xanthomonas_OG0011964,0.272785236,-0.158573773,0.533598702,0.066089597,-0.193805683,0.858836322,0.288349884,-0.183405278,0.514813724,0.061757953,-0.138950219,0.867445198
Xanthomonas_OG0011965,0.850277035,0.26278283,0.141163678,0,-0.215446825,1,0.877604534,0.301153168,0.132554802,0,-0.153788177,1
Xanthomonas_OG0011966,0.111990107,-0.275895074,0.772698187,0.137853917,-0.170306343,0.728024647,0.11931229,-0.322409007,0.759779742,0.130753281,-0.122373411,0.740025557
Xanthomonas_OG0011967,0.850277035,0.26278283,0.141163678,0,-0.215446825,1,0.877604534,0.301153168,0.132554802,0,-0.153788177,1
Xanthomonas_OG0011968,0.850277035,0.26278283,0.141163678,0,-0.215446825,1,0.877604534,0.301153168,0.132554802,0,-0.153788177,1
Xanthomonas_OG0011969,0.565470452,0.05497878,0.271975353,0,-0.215446825,1,0.585069344,0.060594359,0.259974443,0,-0.153788177,1
Xanthomonas_OG0011970,0.565470452,0.05497878,0.271975353,0,-0.215446825,1,0.585069344,0.060594359,0.259974443,0,-0.153788177,1
Xanthomonas_OG0011971,0.850277035,0.26278283,0.141163678,0,-0.215446825,1,0.877604534,0.301153168,0.132554802,0,-0.153788177,1
