"","orthogroup.id","Estimate","SE","z.value","p.value","rep_seq_id"
"315","OG0007197",-2.850078787,2.366764946,-1.204208636,0.228508949,"3376_22680"
"316","OG0007856",-2.850078787,2.366764946,-1.204208636,0.228508949,"DE0062_24210"
"317","OG0008373",-2.850078787,2.366764946,-1.204208636,0.228508949,"CFBP7111_10970"
"318","OG0008477",-2.850078787,2.366764946,-1.204208636,0.228508949,"CO-5_24940"
"319","OG0008689",-2.850078787,2.366764946,-1.204208636,0.228508949,"GPE39_22010"
"320","OG0008793",-2.850078787,2.366764946,-1.204208636,0.228508949,"Mex-1_28720"
"321","OG0009136",-2.850078787,2.366764946,-1.204208636,0.228508949,"AmX2_32770"
"322","OG0009178",-2.850078787,2.366764946,-1.204208636,0.228508949,"BRE_17_30680"
"323","OG0009483",-2.850078787,2.366764946,-1.204208636,0.228508949,"CFBP6164_46250"
"324","OG0009663",-2.850078787,2.366764946,-1.204208636,0.228508949,"CPBF424_21620"
"325","OG0010655",-2.850078787,2.366764946,-1.204208636,0.228508949,"GPEPC86_02080"
"326","OG0011307",-2.850078787,2.366764946,-1.204208636,0.228508949,"PLY_4_40540"
"327","OG0012768",-2.850078787,2.366764946,-1.204208636,0.228508949,NA
"328","OG0013348",-2.850078787,2.366764946,-1.204208636,0.228508949,NA
"329","OG0015256",-2.850078787,2.366764946,-1.204208636,0.228508949,NA
"330","OG0015352",-2.850078787,2.366764946,-1.204208636,0.228508949,NA
"331","OG0015387",-2.850078787,2.366764946,-1.204208636,0.228508949,NA
"332","OG0015448",-2.850078787,2.366764946,-1.204208636,0.228508949,NA
"333","OG0023654",-2.850078787,2.366764946,-1.204208636,0.228508949,NA
"334","OG0023655",-2.850078787,2.366764946,-1.204208636,0.228508949,NA
"335","OG0023656",-2.850078787,2.366764946,-1.204208636,0.228508949,NA
"336","OG0023657",-2.850078787,2.366764946,-1.204208636,0.228508949,NA
"337","OG0023658",-2.850078787,2.366764946,-1.204208636,0.228508949,NA
"338","OG0023659",-2.850078787,2.366764946,-1.204208636,0.228508949,NA
"339","OG0023660",-2.850078787,2.366764946,-1.204208636,0.228508949,NA
"340","OG0023661",-2.850078787,2.366764946,-1.204208636,0.228508949,NA
"341","OG0023662",-2.850078787,2.366764946,-1.204208636,0.228508949,NA
"342","OG0023663",-2.850078787,2.366764946,-1.204208636,0.228508949,NA
"343","OG0023664",-2.850078787,2.366764946,-1.204208636,0.228508949,NA
"344","OG0023665",-2.850078787,2.366764946,-1.204208636,0.228508949,NA
"345","OG0023666",-2.850078787,2.366764946,-1.204208636,0.228508949,NA
"346","OG0023667",-2.850078787,2.366764946,-1.204208636,0.228508949,NA
"347","OG0023668",-2.850078787,2.366764946,-1.204208636,0.228508949,NA
"348","OG0023669",-2.850078787,2.366764946,-1.204208636,0.228508949,NA
"349","OG0023670",-2.850078787,2.366764946,-1.204208636,0.228508949,NA
"350","OG0023671",-2.850078787,2.366764946,-1.204208636,0.228508949,NA
"351","OG0023672",-2.850078787,2.366764946,-1.204208636,0.228508949,NA
"352","OG0023673",-2.850078787,2.366764946,-1.204208636,0.228508949,NA
"353","OG0023674",-2.850078787,2.366764946,-1.204208636,0.228508949,NA
"354","OG0023675",-2.850078787,2.366764946,-1.204208636,0.228508949,NA
"355","OG0023676",-2.850078787,2.366764946,-1.204208636,0.228508949,NA
"356","OG0023677",-2.850078787,2.366764946,-1.204208636,0.228508949,NA
"357","OG0023678",-2.850078787,2.366764946,-1.204208636,0.228508949,NA
"358","OG0023679",-2.850078787,2.366764946,-1.204208636,0.228508949,NA
"359","OG0023680",-2.850078787,2.366764946,-1.204208636,0.228508949,NA
"360","OG0003995",-2.849158871,0.57790712,-4.930132843,8.22e-07,"18048_13450"
"361","OG0009765",-2.848055529,2.353626481,-1.210071161,0.226251588,"DE0062_02420"
"362","OG0010557",-2.848055529,2.353626481,-1.210071161,0.226251588,"FDC1559_34540"
"363","OG0011693",-2.848055529,2.353626481,-1.210071161,0.226251588,"XNM01_34050"
"364","OG0012076",-2.848055529,2.353626481,-1.210071161,0.226251588,NA
"365","OG0013115",-2.848055529,2.353626481,-1.210071161,0.226251588,NA
"366","OG0014107",-2.848055529,2.353626481,-1.210071161,0.226251588,NA
"367","OG0015150",-2.848055529,2.353626481,-1.210071161,0.226251588,NA
"368","OG0024222",-2.848055529,2.353626481,-1.210071161,0.226251588,NA
"369","OG0024223",-2.848055529,2.353626481,-1.210071161,0.226251588,NA
"370","OG0024224",-2.848055529,2.353626481,-1.210071161,0.226251588,NA
"371","OG0024225",-2.848055529,2.353626481,-1.210071161,0.226251588,NA
"372","OG0024226",-2.848055529,2.353626481,-1.210071161,0.226251588,NA
"373","OG0024227",-2.848055529,2.353626481,-1.210071161,0.226251588,NA
"374","OG0024228",-2.848055529,2.353626481,-1.210071161,0.226251588,NA
"375","OG0024229",-2.848055529,2.353626481,-1.210071161,0.226251588,NA
"376","OG0024230",-2.848055529,2.353626481,-1.210071161,0.226251588,NA
"377","OG0024231",-2.848055529,2.353626481,-1.210071161,0.226251588,NA
"378","OG0024232",-2.848055529,2.353626481,-1.210071161,0.226251588,NA
"379","OG0024233",-2.848055529,2.353626481,-1.210071161,0.226251588,NA
"380","OG0024234",-2.848055529,2.353626481,-1.210071161,0.226251588,NA
"381","OG0024235",-2.848055529,2.353626481,-1.210071161,0.226251588,NA
"382","OG0024236",-2.848055529,2.353626481,-1.210071161,0.226251588,NA
"383","OG0024237",-2.848055529,2.353626481,-1.210071161,0.226251588,NA
"384","OG0024238",-2.848055529,2.353626481,-1.210071161,0.226251588,NA
"385","OG0024239",-2.848055529,2.353626481,-1.210071161,0.226251588,NA
"386","OG0024240",-2.848055529,2.353626481,-1.210071161,0.226251588,NA
"387","OG0024241",-2.848055529,2.353626481,-1.210071161,0.226251588,NA
"388","OG0024242",-2.848055529,2.353626481,-1.210071161,0.226251588,NA
"389","OG0013427",-2.838683871,1.678429889,-1.691273427,0.090784593,NA
"390","OG0004171",-2.837445903,2.371278858,-1.196588876,0.231466838,"01_10020"
"391","OG0004416",-2.837445903,2.371278858,-1.196588876,0.231466838,"01_06800"
"392","OG0004462",-2.837445903,2.371278858,-1.196588876,0.231466838,"01_23810"
"393","OG0004558",-2.837445903,2.371278858,-1.196588876,0.231466838,"1311A_15310"
"394","OG0004636",-2.837445903,2.371278858,-1.196588876,0.231466838,"2957_08740"
"395","OG0005211",-2.837445903,2.371278858,-1.196588876,0.231466838,"A1809_00400"
"396","OG0005297",-2.837445903,2.371278858,-1.196588876,0.231466838,"3307_01170"
"397","OG0005361",-2.837445903,2.371278858,-1.196588876,0.231466838,"A2111_26450"
"398","OG0005362",-2.837445903,2.371278858,-1.196588876,0.231466838,"A2111_29360"
"399","OG0005577",-2.837445903,2.371278858,-1.196588876,0.231466838,"CFBP8700_00900"
"400","OG0006001",-2.837445903,2.371278858,-1.196588876,0.231466838,"85-10_46030"
"401","OG0006021",-2.837445903,2.371278858,-1.196588876,0.231466838,"A7_12900"
"402","OG0006113",-2.837445903,2.371278858,-1.196588876,0.231466838,"3058_04340"
"403","OG0006114",-2.837445903,2.371278858,-1.196588876,0.231466838,"3058_13490"
"404","OG0006115",-2.837445903,2.371278858,-1.196588876,0.231466838,"3058_25640"
"405","OG0006116",-2.837445903,2.371278858,-1.196588876,0.231466838,"3058_35040"
"406","OG0006643",-2.837445903,2.371278858,-1.196588876,0.231466838,"2957_16040"
"407","OG0006669",-2.837445903,2.371278858,-1.196588876,0.231466838,"3640_31580"
"408","OG0006751",-2.837445903,2.371278858,-1.196588876,0.231466838,"CFBP1817_26950"
"409","OG0007003",-2.837445903,2.371278858,-1.196588876,0.231466838,"CFBP3122_12100"
"410","OG0007004",-2.837445903,2.371278858,-1.196588876,0.231466838,"CFBP3122_28900"
"411","OG0007005",-2.837445903,2.371278858,-1.196588876,0.231466838,"CFBP3123_12470"
"412","OG0007646",-2.837445903,2.371278858,-1.196588876,0.231466838,"Bagalkot_37400"
"413","OG0008906",-2.837445903,2.371278858,-1.196588876,0.231466838,"SHU199_19650"
"414","OG0009274",-2.837445903,2.371278858,-1.196588876,0.231466838,"Bagalkot_38270"
"415","OG0009472",-2.837445903,2.371278858,-1.196588876,0.231466838,"CFBP6164_41990"
"416","OG0009970",-2.837445903,2.371278858,-1.196588876,0.231466838,"DE0062_19270"
"417","OG0009971",-2.837445903,2.371278858,-1.196588876,0.231466838,"DE0062_19290"
"418","OG0010652",-2.837445903,2.371278858,-1.196588876,0.231466838,"GPE39_22560"
"419","OG0010661",-2.837445903,2.371278858,-1.196588876,0.231466838,"GPEPC86_02440"
"420","OG0010727",-2.837445903,2.371278858,-1.196588876,0.231466838,"LMG26789_37890"
"421","OG0010728",-2.837445903,2.371278858,-1.196588876,0.231466838,"LMG26789_38950"
"422","OG0010729",-2.837445903,2.371278858,-1.196588876,0.231466838,"LMG26789_39890"
"423","OG0010730",-2.837445903,2.371278858,-1.196588876,0.231466838,"LMG26789_40770"
"424","OG0010770",-2.837445903,2.371278858,-1.196588876,0.231466838,"LMG726_15240"
"425","OG0010813",-2.837445903,2.371278858,-1.196588876,0.231466838,"LMG726_26900"
"426","OG0010814",-2.837445903,2.371278858,-1.196588876,0.231466838,"LMG726_27150"
"427","OG0010815",-2.837445903,2.371278858,-1.196588876,0.231466838,"LMG726_27240"
"428","OG0011664",-2.837445903,2.371278858,-1.196588876,0.231466838,"XNM01_27780"
"429","OG0011897",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"430","OG0011991",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"431","OG0013574",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"432","OG0013812",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"433","OG0013816",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"434","OG0013817",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"435","OG0013818",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"436","OG0013819",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"437","OG0013827",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"438","OG0017974",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"439","OG0017975",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"440","OG0017976",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"441","OG0017977",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"442","OG0017978",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"443","OG0017979",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"444","OG0017980",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"445","OG0017981",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"446","OG0017982",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"447","OG0017983",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"448","OG0017984",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"449","OG0017985",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"450","OG0017986",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"451","OG0017987",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"452","OG0017988",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"453","OG0017989",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"454","OG0017990",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"455","OG0017991",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"456","OG0017992",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"457","OG0017993",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"458","OG0017994",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"459","OG0017995",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"460","OG0017996",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"461","OG0017997",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"462","OG0017998",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"463","OG0017999",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"464","OG0018000",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"465","OG0018001",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"466","OG0018002",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"467","OG0018003",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"468","OG0018004",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"469","OG0018005",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"470","OG0018006",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"471","OG0018007",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"472","OG0018008",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"473","OG0018009",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"474","OG0018010",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"475","OG0018011",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"476","OG0018012",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"477","OG0018013",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"478","OG0018014",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"479","OG0018015",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"480","OG0018016",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"481","OG0018017",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"482","OG0018018",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"483","OG0018019",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"484","OG0018020",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"485","OG0018021",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"486","OG0018022",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"487","OG0018023",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"488","OG0018024",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"489","OG0018025",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"490","OG0018026",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"491","OG0018027",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"492","OG0018028",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"493","OG0018029",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"494","OG0018030",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"495","OG0018031",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"496","OG0018032",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"497","OG0018033",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"498","OG0018034",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"499","OG0018035",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"500","OG0018036",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"501","OG0018037",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"502","OG0018038",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"503","OG0018039",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"504","OG0018040",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"505","OG0018041",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"506","OG0018042",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"507","OG0018043",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"508","OG0018044",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"509","OG0018045",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"510","OG0018046",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"511","OG0018047",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"512","OG0018048",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"513","OG0018049",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"514","OG0018050",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"515","OG0018051",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"516","OG0018052",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"517","OG0018053",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"518","OG0018054",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"519","OG0018055",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"520","OG0018056",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"521","OG0018057",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"522","OG0018058",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"523","OG0018059",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"524","OG0018060",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"525","OG0018061",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"526","OG0018062",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"527","OG0018063",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"528","OG0018064",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"529","OG0018065",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"530","OG0018066",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"531","OG0018067",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"532","OG0018068",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"533","OG0018069",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"534","OG0018070",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"535","OG0018071",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"536","OG0018072",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"537","OG0018073",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"538","OG0018074",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"539","OG0018075",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"540","OG0018076",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"541","OG0018077",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"542","OG0018078",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"543","OG0018079",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"544","OG0018080",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"545","OG0018081",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"546","OG0018082",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"547","OG0018083",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"548","OG0018084",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"549","OG0018085",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"550","OG0018086",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"551","OG0018087",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"552","OG0018088",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"553","OG0018089",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"554","OG0018090",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"555","OG0018091",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"556","OG0018092",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"557","OG0018093",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"558","OG0018094",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"559","OG0018095",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"560","OG0018096",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"561","OG0018097",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"562","OG0018098",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"563","OG0018099",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"564","OG0018100",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"565","OG0018101",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"566","OG0018102",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"567","OG0018103",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"568","OG0018104",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"569","OG0018105",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"570","OG0018106",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"571","OG0018107",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"572","OG0018108",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"573","OG0018109",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"574","OG0018110",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"575","OG0018111",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"576","OG0018112",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"577","OG0018113",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"578","OG0018114",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"579","OG0018115",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"580","OG0018116",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"581","OG0018117",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"582","OG0018118",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"583","OG0018119",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"584","OG0018120",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"585","OG0018121",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"586","OG0018122",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"587","OG0018123",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"588","OG0018124",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"589","OG0018125",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"590","OG0018126",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"591","OG0018127",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"592","OG0018128",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"593","OG0018129",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"594","OG0018130",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"595","OG0018131",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"596","OG0018132",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"597","OG0018133",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"598","OG0018134",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"599","OG0018135",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"600","OG0018136",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"601","OG0018137",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"602","OG0018138",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"603","OG0018139",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"604","OG0018140",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"605","OG0018141",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"606","OG0018142",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"607","OG0018143",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"608","OG0018144",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"609","OG0018145",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"610","OG0018146",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"611","OG0018147",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"612","OG0018148",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"613","OG0018149",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"614","OG0018150",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"615","OG0018151",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"616","OG0018152",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"617","OG0018153",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"618","OG0018154",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"619","OG0018155",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"620","OG0018156",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"621","OG0018157",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"622","OG0018158",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"623","OG0018159",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"624","OG0018160",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"625","OG0018161",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"626","OG0018162",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"627","OG0018163",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"628","OG0018164",-2.837445903,2.371278858,-1.196588876,0.231466838,NA
"629","OG0010820",-2.835578417,1.679820217,-1.688024937,0.091406442,"LMG726_28600"
"630","OG0012018",-2.835578417,1.679820217,-1.688024937,0.091406442,NA
"631","OG0003519",-2.833989511,0.528922184,-5.358046223,8.41e-08,"01_21280"
"632","OG0003549",-2.833989511,0.528922184,-5.358046223,8.41e-08,"1311A_36950"
"633","OG0007895",-2.833187226,2.36873839,-1.196074348,0.231667547,"FIJ080_16450"
"634","OG0007896",-2.833187226,2.36873839,-1.196074348,0.231667547,"FIJ080_23560"
"635","OG0007897",-2.833187226,2.36873839,-1.196074348,0.231667547,"FOR_F20_28820"
"636","OG0007898",-2.833187226,2.36873839,-1.196074348,0.231667547,"FOR_F20_31460"
"637","OG0007899",-2.833187226,2.36873839,-1.196074348,0.231667547,"FOR_F20_33390"
"638","OG0007900",-2.833187226,2.36873839,-1.196074348,0.231667547,"FOR_F20_40160"
"639","OG0008346",-2.833187226,2.36873839,-1.196074348,0.231667547,"CFBP6164_22200"
"640","OG0009230",-2.833187226,2.36873839,-1.196074348,0.231667547,"Bagalkot_21010"
"641","OG0009235",-2.833187226,2.36873839,-1.196074348,0.231667547,"Bagalkot_24380"
"642","OG0009920",-2.833187226,2.36873839,-1.196074348,0.231667547,"DE0062_17490"
"643","OG0009975",-2.833187226,2.36873839,-1.196074348,0.231667547,"DE0062_19330"
"644","OG0010445",-2.833187226,2.36873839,-1.196074348,0.231667547,"DE0062_54130"
"645","OG0010819",-2.833187226,2.36873839,-1.196074348,0.231667547,"LMG726_28300"
"646","OG0011887",-2.833187226,2.36873839,-1.196074348,0.231667547,NA
"647","OG0013686",-2.833187226,2.36873839,-1.196074348,0.231667547,NA
"648","OG0013687",-2.833187226,2.36873839,-1.196074348,0.231667547,NA
"649","OG0013688",-2.833187226,2.36873839,-1.196074348,0.231667547,NA
"650","OG0013689",-2.833187226,2.36873839,-1.196074348,0.231667547,NA
"651","OG0013901",-2.833187226,2.36873839,-1.196074348,0.231667547,NA
"652","OG0014918",-2.833187226,2.36873839,-1.196074348,0.231667547,NA
"653","OG0015273",-2.833187226,2.36873839,-1.196074348,0.231667547,NA
"654","OG0015277",-2.833187226,2.36873839,-1.196074348,0.231667547,NA
"655","OG0015308",-2.833187226,2.36873839,-1.196074348,0.231667547,NA
"656","OG0023014",-2.833187226,2.36873839,-1.196074348,0.231667547,NA
"657","OG0023015",-2.833187226,2.36873839,-1.196074348,0.231667547,NA
"658","OG0023016",-2.833187226,2.36873839,-1.196074348,0.231667547,NA
"659","OG0023017",-2.833187226,2.36873839,-1.196074348,0.231667547,NA
"660","OG0023018",-2.833187226,2.36873839,-1.196074348,0.231667547,NA
"661","OG0023019",-2.833187226,2.36873839,-1.196074348,0.231667547,NA
"662","OG0023020",-2.833187226,2.36873839,-1.196074348,0.231667547,NA
"663","OG0023021",-2.833187226,2.36873839,-1.196074348,0.231667547,NA
"664","OG0023022",-2.833187226,2.36873839,-1.196074348,0.231667547,NA
"665","OG0023023",-2.833187226,2.36873839,-1.196074348,0.231667547,NA
"666","OG0023024",-2.833187226,2.36873839,-1.196074348,0.231667547,NA
"667","OG0023025",-2.833187226,2.36873839,-1.196074348,0.231667547,NA
"668","OG0023026",-2.833187226,2.36873839,-1.196074348,0.231667547,NA
