"","orthogroup.id","Estimate","SE","z.value","p.value","rep_seq_id"
"155","OG0011523",1.738888385,1.249648852,1.391501607,0.164073373,"XNIF5_34120"
"156","OG0000532",1.7394257,1.218985025,1.426945914,0.153595485,"01_12230"
"157","OG0012243",1.742877021,1.263154844,1.379780975,0.167654092,NA
"158","OG0004933",1.745031017,1.212162634,1.439601393,0.149980205,"84A_30090"
"159","OG0010532",1.745615481,1.212549514,1.439624082,0.149973783,"FDC1559_30060"
"160","OG0012043",1.746341642,1.261429761,1.384414492,0.166231574,NA
"161","OG0008904",1.74651763,1.212475649,1.44045584,0.149738475,"SHU166_10180"
"162","OG0011883",1.746697415,1.215688429,1.43679694,0.1507757,NA
"163","OG0000359",1.746909635,1.212475925,1.440778822,0.149647178,"01_30790"
"164","OG0011865",1.748571994,1.212525241,1.442091212,0.149276644,NA
"165","OG0011588",1.749702675,1.211875225,1.443797711,0.148795886,"XNM01_00930"
"166","OG0011884",1.749785987,1.213074303,1.44243925,0.149178498,NA
"167","OG0010726",1.749862727,1.213063594,1.442515244,0.149157074,"LMG26789_36540"
"168","OG0005324",1.750409647,1.21305758,1.442973257,0.149028005,"01_34330"
"169","OG0005531",1.750409647,1.21305758,1.442973257,0.149028005,"8590_34020"
"170","OG0009128",1.750631017,1.213016298,1.44320486,0.148962771,"AmX2_24280"
"171","OG0011864",1.75091885,1.21304684,1.443405804,0.14890619,NA
"172","OG0010721",1.750976233,1.213036533,1.443465375,0.14888942,"LMG12749_39650"
"173","OG0010941",1.750986265,1.213108088,1.443388502,0.148911061,"LMG872_19390"
"174","OG0012115",1.750986265,1.213108088,1.443388502,0.148911061,NA
"175","OG0012116",1.750986265,1.213108088,1.443388502,0.148911061,NA
"176","OG0012117",1.750986265,1.213108088,1.443388502,0.148911061,NA
"177","OG0011643",1.751304364,1.213885224,1.442726486,0.149097535,"XNM01_20660"
"178","OG0012682",1.751848514,1.213925799,1.44312652,0.148984834,NA
"179","OG0012029",1.751885735,1.217282371,1.439177776,0.15010016,NA
"180","OG0012030",1.751885735,1.217282371,1.439177776,0.15010016,NA
"181","OG0012031",1.751885735,1.217282371,1.439177776,0.15010016,NA
"182","OG0012037",1.751885735,1.217282371,1.439177776,0.15010016,NA
"183","OG0011647",1.752155358,1.213906504,1.443402233,0.148907195,"XNM01_21670"
"184","OG0010509",1.752305224,1.213195306,1.444371911,0.148634387,"FDC1559_24620"
"185","OG0006908",1.752322911,1.213188554,1.444394529,0.148628029,"74_27470"
"186","OG0006909",1.752322911,1.213188554,1.444394529,0.148628029,"756C_26650"
"187","OG0006910",1.752322911,1.213188554,1.444394529,0.148628029,"84A_06850"
"188","OG0006911",1.752322911,1.213188554,1.444394529,0.148628029,"85-10_02090"
"189","OG0011672",1.75242094,1.213347039,1.444286658,0.148658357,"XNM01_29230"
"190","OG0011673",1.75242094,1.213347039,1.444286658,0.148658357,"XNM01_30270"
"191","OG0011675",1.75242094,1.213347039,1.444286658,0.148658357,"XNM01_30730"
"192","OG0011685",1.75242094,1.213347039,1.444286658,0.148658357,"XNM01_32590"
"193","OG0009195",1.752645512,1.213358977,1.444457531,0.148610318,"Bagalkot_00930"
"194","OG0012680",1.752731507,1.214448447,1.443232532,0.148954978,NA
"195","OG0012683",1.752731507,1.214448447,1.443232532,0.148954978,NA
"196","OG0012679",1.752851621,1.214100662,1.443744885,0.148810751,NA
"197","OG0005322",1.752855188,1.213916474,1.443966884,0.148748291,"01_22730"
"198","OG0011339",1.753878621,1.213564653,1.445228828,0.148393622,"PXO99A_43930"
"199","OG0007708",1.754193522,0.861726246,2.035673778,0.041783124,"CFBP4643_04510"
"200","OG0008266",1.754270975,1.218989588,1.439118917,0.150116833,"CFBP3123_17260"
"201","OG0011955",1.756285908,1.211812829,1.449304601,0.147252537,NA
"202","OG0011524",1.75805726,1.199866272,1.465211001,0.142863359,"XNIF5_34130"
"203","OG0010182",1.760495454,1.218811101,1.444436674,0.148616181,"DE0062_39730"
"204","OG0010633",1.761527221,1.22014506,1.443703113,0.148822506,"FDC1637_27980"
"205","OG0014783",1.763727192,2.009077483,0.87787913,0.380009316,NA
"206","OG0014784",1.763727192,2.009077483,0.87787913,0.380009316,NA
"207","OG0026704",1.763727192,2.009077483,0.87787913,0.380009316,NA
"208","OG0026705",1.763727192,2.009077483,0.87787913,0.380009316,NA
"209","OG0026706",1.763727192,2.009077483,0.87787913,0.380009316,NA
"210","OG0026707",1.763727192,2.009077483,0.87787913,0.380009316,NA
"211","OG0026708",1.763727192,2.009077483,0.87787913,0.380009316,NA
"212","OG0026709",1.763727192,2.009077483,0.87787913,0.380009316,NA
"213","OG0026710",1.763727192,2.009077483,0.87787913,0.380009316,NA
"214","OG0026711",1.763727192,2.009077483,0.87787913,0.380009316,NA
"215","OG0009481",1.76595868,0.99255371,1.779207172,0.075205803,"CFBP6164_46120"
"216","OG0009482",1.76595868,0.99255371,1.779207172,0.075205803,"CFBP6164_46130"
"217","OG0009201",1.767169795,1.208851958,1.461857909,0.143780151,"Bagalkot_01170"
"218","OG0010962",1.767375577,1.206419959,1.464975412,0.142927626,"LMG872_24070"
"219","OG0011505",1.768086787,1.183956341,1.493371609,0.13533994,"WHRI8853_23110"
