orthogroup.id,Estimate,SE,z.value,p.value
Xanthomonas_OG0000306,-0.359512778,0.802956337,-0.447736398,0.65434345
Xanthomonas_OG0000307,NA,NA,NA,NA
Xanthomonas_OG0000308,0.512328198,0.685052593,0.747866957,0.45454041
Xanthomonas_OG0000309,NA,NA,NA,NA
Xanthomonas_OG0000310,-2.217718597,1.670990709,-1.327187868,0.184446544
Xanthomonas_OG0000311,NA,NA,NA,NA
Xanthomonas_OG0000312,NA,NA,NA,NA
Xanthomonas_OG0000313,-0.914255797,0.463102352,-1.97419813,0.048359219
Xanthomonas_OG0000314,NA,NA,NA,NA
Xanthomonas_OG0000315,-1.437768191,0.605066915,-2.37621353,0.017491337
Xanthomonas_OG0000316,1.20323724,1.153540292,1.043082108,0.296910266
Xanthomonas_OG0000317,1.125182409,2.313753069,0.486301855,0.626753164
Xanthomonas_OG0000318,0.286403322,0.69234615,0.413670708,0.679115282
Xanthomonas_OG0000319,-0.304009059,0.974832372,-0.311857779,0.755148611
Xanthomonas_OG0000320,0.674312948,0.611844269,1.102098984,0.270418641
Xanthomonas_OG0000321,0.681675586,2.113846503,0.322481119,0.747088239
Xanthomonas_OG0000322,0.790446092,1.177843664,0.671095932,0.502159418
Xanthomonas_OG0000323,1.648590703,1.914710266,0.861013143,0.389230805
Xanthomonas_OG0000324,-2.428853435,1.625596322,-1.494130739,0.135141451
Xanthomonas_OG0000325,NA,NA,NA,NA
Xanthomonas_OG0000326,1.122243177,2.312074335,0.485383692,0.627404198
Xanthomonas_OG0000327,-0.32713321,0.731696624,-0.447088587,0.654811099
Xanthomonas_OG0000328,-1.955836944,1.800544529,-1.086247473,0.277369519
Xanthomonas_OG0000329,1.562746849,1.76358656,0.886118597,0.375553623
Xanthomonas_OG0000330,0.511384509,0.209826222,2.437181133,0.014802263
Xanthomonas_OG0000331,NA,NA,NA,NA
Xanthomonas_OG0000332,1.521732332,0.871963466,1.745179002,0.080953715
Xanthomonas_OG0000333,-1.065020271,2.298188189,-0.463417346,0.643065248
