gene.id,score_enriched_binary,z.score_enriched_binary,p.value_enriched_binary,score_depletion_binary,z.score_depletion_binary,p.value_depletion_binary,score_enriched_rawcounts,z.score_enriched_rawcounts,p.value_enriched_rawcounts,score_depletion_rawcounts,z.score_depletion_rawcounts,p.value_depletion_rawcounts
Xanthomonas_OG0000052,0,-0.406782663,1,0,-0.224172847,1,0.298869144,-0.074566144,0.502493971,0.263495863,-0.037814315,0.545135088
Xanthomonas_OG0000053,0,-0.406782663,1,0.346475693,-0.043916477,0.450323184,0.279920638,-0.101886311,0.524903372,0.281614912,-0.023123046,0.522859602
Xanthomonas_OG0000054,0.071622794,-0.315458989,0.847963592,0.312159401,-0.061769765,0.487349583,0.121677645,-0.330042805,0.755652903,0.54617013,0.191383365,0.284334704
Xanthomonas_OG0000055,0,-0.406782663,1,0.463324036,0.016874679,0.3440931,0.067884443,-0.407602437,0.855294259,0.759528014,0.364378003,0.173969047
Xanthomonas_OG0000056,2.246375135,2.457490261,0.005670546,0.000886756,-0.223711506,0.997960251,4.004861135,5.268774034,9.89E-05,2.39E-05,-0.251442404,0.999944974
Xanthomonas_OG0000057,0,-0.406782663,1,0.230310881,-0.104352022,0.588422294,0.176671583,-0.250751937,0.665776431,0.420755687,0.089694946,0.37952843
Xanthomonas_OG0000058,0.633907359,0.401490031,0.232323232,0,-0.224172847,1,0.734505277,0.553538843,0.18428701,0.072787825,-0.192444026,0.845691909
Xanthomonas_OG0000059,0,-0.406782663,1,1.179234639,0.389332109,0.066185882,0.103293382,-0.356549438,0.788327393,0.606145177,0.240012276,0.247659404
Xanthomonas_OG0000060,0,-0.406782663,1,0.463324036,0.016874679,0.3440931,0.008099958,-0.493800368,0.981522007,1.61316894,1.056526328,0.024368627
Xanthomonas_OG0000061,0,-0.406782663,1,0.114821602,-0.164436116,0.767676768,0.139298556,-0.30463678,0.725606966,0.499281223,0.153364947,0.31675157
Xanthomonas_OG0000062,0.132240339,-0.238167717,0.737495986,0.173633967,-0.133838578,0.670449442,0.175459448,-0.252499607,0.667637238,0.423276522,0.091738887,0.377331861
Xanthomonas_OG0000063,0.053263036,-0.338868863,0.88457969,0.3889684,-0.021809354,0.408349097,0.621268251,0.390272448,0.239183793,0.096902118,-0.172891698,0.800014543
Xanthomonas_OG0000064,0.016686851,-0.385505854,0.962305901,0.732212516,0.156765765,0.185262485,0.107228016,-0.350876439,0.781217537,0.598225755,0.233591058,0.252216936
Xanthomonas_OG0000065,0.633907359,0.401490031,0.232323232,0,-0.224172847,1,0.39144877,0.058916182,0.406023555,0.194902878,-0.093430814,0.638406238
Xanthomonas_OG0000066,0.071622794,-0.315458989,0.847963592,0.312159401,-0.061769765,0.487349583,0.175459448,-0.252499607,0.667637238,0.423276522,0.091738887,0.377331861
Xanthomonas_OG0000067,0,-0.406782663,1,0,-0.224172847,1,0.212098321,-0.199673275,0.613623069,0.360493875,0.04083352,0.436019714
Xanthomonas_OG0000068,0,-0.406782663,1,0,-0.224172847,1,6.99E-05,-0.505378148,0.999838988,3.614590346,2.679316931,0.00024289
Xanthomonas_OG0000069,0,-0.406782663,1,0.230310881,-0.104352022,0.588422294,0.065022314,-0.411729087,0.860949516,0.774417948,0.376451044,0.16810555
Xanthomonas_OG0000070,0,-0.406782663,1,0.580864051,0.078025682,0.262504014,0.105329041,-0.353614402,0.784640929,0.597742782,0.233199454,0.252497579
Xanthomonas_OG0000071,0,-0.406782663,1,0.699104025,0.139540845,0.199938291,0.372466367,0.031547144,0.424163831,0.205048077,-0.085204894,0.623665791
Xanthomonas_OG0000072,0,-0.406782663,1,0.699104025,0.139540845,0.199938291,0.182379908,-0.242521612,0.657082789,0.410809795,0.081630627,0.388320399
Xanthomonas_OG0000073,0.016686851,-0.385505854,0.962305901,0.732212516,0.156765765,0.185262485,0.45015548,0.143560165,0.354686387,0.160451494,-0.121364653,0.691112116
Xanthomonas_OG0000074,0.385548158,0.08481606,0.411577706,0.023681555,-0.211852355,0.946931241,0.072062294,-0.401578767,0.8471059,0.735903358,0.345222681,0.183694707
Xanthomonas_OG0000075,0.491526484,0.219945249,0.322458268,0.102543177,-0.170824052,0.789690336,0.320501735,-0.043376036,0.478077456,0.232536065,-0.062917109,0.58541512
Xanthomonas_OG0000076,0,-0.406782663,1,0.346475693,-0.043916477,0.450323184,0.058620632,-0.420959103,0.873734266,0.81314171,0.407849009,0.153765282
Xanthomonas_OG0000077,0,-0.406782663,1,0.937717763,0.263681288,0.11542031,0.030970028,-0.460826049,0.931172136,1.061202069,0.608981073,0.086855621
Xanthomonas_OG0000078,0,-0.406782663,1,0.937717763,0.263681288,0.11542031,0.046940604,-0.437799496,0.897551539,0.898714492,0.47723305,0.126265734
Xanthomonas_OG0000079,0,-0.406782663,1,0.114821602,-0.164436116,0.767676768,0.068475847,-0.406749745,0.854130348,0.75498276,0.360692623,0.17579934
Xanthomonas_OG0000080,0,-0.406782663,1,0.699104025,0.139540845,0.199938291,0.100630792,-0.36038839,0.793175348,0.614058478,0.246428531,0.243187653
Xanthomonas_OG0000081,0.000479153,-0.406171713,0.998897318,1.977176446,0.804466838,0.010539586,0.022337583,-0.473272403,0.949866162,1.190489436,0.713809734,0.064492701
Xanthomonas_OG0000082,0.140913443,-0.227108951,0.722913869,0.280828985,-0.078069631,0.523806659,0.792405556,0.637020105,0.161285173,0.062238342,-0.200997747,0.866486215
Xanthomonas_OG0000083,0.005229482,-0.400114737,0.988030879,1.117644057,0.357289183,0.076270386,0.058503271,-0.421128315,0.87397041,0.814370905,0.408845663,0.153330692
Xanthomonas_OG0000084,0.000138509,-0.406606055,0.999681122,2.443143323,1.046889321,0.003604597,0.014660665,-0.484341069,0.966805997,1.359914364,0.851182692,0.043660192
Xanthomonas_OG0000085,0,-0.406782663,1,3.496375472,1.594840612,0.000318878,0.029309077,-0.463220827,0.934740206,1.085187652,0.62842904,0.082188745
Xanthomonas_OG0000086,0.25989258,-0.075402891,0.549676816,0.063174465,-0.191305896,0.864620514,0.116026288,-0.338190994,0.765550267,0.55967615,0.202334304,0.275628328
Xanthomonas_OG0000087,0,-0.406782663,1,0,-0.224172847,1,0.140145656,-0.303415423,0.724193036,0.496879985,0.151417977,0.318507758
Xanthomonas_OG0000088,0,-0.406782663,1,0.230310881,-0.104352022,0.588422294,0.030854206,-0.460993042,0.931420504,1.061545921,0.609259875,0.086786881
Xanthomonas_OG0000089,0.016686851,-0.385505854,0.962305901,0.732212516,0.156765765,0.185262485,0.454676439,0.150078533,0.351013291,0.158108883,-0.123264087,0.694850089
Xanthomonas_OG0000090,5.33E-06,-0.406775871,0.999987733,3.701762308,1.70169453,0.000198718,0.011717039,-0.488585221,0.973381215,1.450815183,0.924886808,0.035414802
Xanthomonas_OG0000091,0,-0.406782663,1,0,-0.224172847,1,0.215542484,-0.194707444,0.608775991,0.353280776,0.034985003,0.443321938
Xanthomonas_OG0000092,0,-0.406782663,1,3.633402708,1.666129977,0.000232593,0.005891373,-0.496984731,0.986526208,1.734222973,1.154679243,0.018440684
Xanthomonas_OG0000093,0,-0.406782663,1,0,-0.224172847,1,0.213808553,-0.197207445,0.611211402,0.356081447,0.03725584,0.440472251
Xanthomonas_OG0000094,0,-0.406782663,1,0,-0.224172847,1,0.140038542,-0.303569861,0.724371672,0.494572951,0.14954739,0.320204218
Xanthomonas_OG0000095,0,-0.406782663,1,0.346475693,-0.043916477,0.450323184,3.42E-07,-0.505478484,0.999999212,5.818025278,4.465903951,1.52E-06
Xanthomonas_OG0000096,0.132240339,-0.238167717,0.737495986,0.173633967,-0.133838578,0.670449442,2.322432556,2.84302993,0.004759567,0.001379203,-0.250343497,0.996829306
Xanthomonas_OG0000097,0.016686851,-0.385505854,0.962305901,0.732212516,0.156765765,0.185262485,0.173569292,-0.255224855,0.670549291,0.423588144,0.091991556,0.377061209
Xanthomonas_OG0000098,0,-0.406782663,1,0.699104025,0.139540845,0.199938291,1.471245973,1.615779714,0.033787342,0.010520557,-0.242931513,0.97606658
Xanthomonas_OG0000099,0,-0.406782663,1,0.114821602,-0.164436116,0.767676768,2.497217929,3.095037411,0.0031826,0.000929777,-0.2507079,0.9978614
Xanthomonas_OG0000100,0.132240339,-0.238167717,0.737495986,0.173633967,-0.133838578,0.670449442,0.08021913,-0.389818149,0.831344197,0.695298755,0.312299695,0.201697839
Xanthomonas_OG0000101,0.732036449,0.52661094,0.185337607,0.036318177,-0.205278065,0.91977547,2.13495704,2.572725661,0.00732897,0.002079791,-0.249775446,0.995222552
Xanthomonas_OG0000102,0,-0.406782663,1,0.346475693,-0.043916477,0.450323184,0.823825014,0.682321026,0.150028921,0.05452028,-0.207255699,0.882022615
Xanthomonas_OG0000103,0.000222872,-0.406498487,0.999486949,2.736525408,1.199523374,0.001834318,0.000118876,-0.505307581,0.999726316,3.330310333,2.448817281,0.000467401
Xanthomonas_OG0000104,0,-0.406782663,1,0.346475693,-0.043916477,0.450323184,2.557631836,3.18214285,0.002769288,0.000756094,-0.250848725,0.998260543
Xanthomonas_OG0000105,0.005229482,-0.400114737,0.988030879,1.117644057,0.357289183,0.076270386,0.133479396,-0.31302691,0.735394883,0.5138408,0.165170128,0.306308607
Xanthomonas_OG0000106,0,-0.406782663,1,2.048470213,0.841557912,0.008943959,0.010410424,-0.490469113,0.976314133,1.490198739,0.956819746,0.032344561
Xanthomonas_OG0000107,0.039755917,-0.35609131,0.912523554,0.469837165,0.020263179,0.338971227,0.027144118,-0.466342289,0.939411522,1.112248474,0.650370471,0.077223864
Xanthomonas_OG0000108,0,-0.406782663,1,1.301104144,0.452735559,0.049991464,0.034230995,-0.45612435,0.92420647,1.013831916,0.570572451,0.096865268
Xanthomonas_OG0000109,0.132240339,-0.238167717,0.737495986,0.173633967,-0.133838578,0.670449442,0.047114036,-0.437549439,0.89719318,0.890048383,0.470206404,0.128810604
Xanthomonas_OG0000110,0,-0.406782663,1,0.818052398,0.201424556,0.152036408,0.062768174,-0.414979131,0.865429762,0.783833389,0.384085263,0.164500268
Xanthomonas_OG0000111,7.46E-06,-0.406773154,0.999982827,3.570013397,1.63315125,0.000269145,0.008258225,-0.493572177,0.981164383,1.591164076,1.038684365,0.025635154
Xanthomonas_OG0000112,0.844189941,0.669613863,0.143156166,0.035988832,-0.205449409,0.920473242,0.355573741,0.00719117,0.440987479,0.204468492,-0.085674832,0.624498656
Xanthomonas_OG0000113,0.071622794,-0.315458989,0.847963592,0.312159401,-0.061769765,0.487349583,0.063237424,-0.414302561,0.864495179,0.778877295,0.380066768,0.16638827
Xanthomonas_OG0000114,0,-0.406782663,1,0.818052398,0.201424556,0.152036408,0.018176432,-0.479271997,0.959010955,1.273178423,0.780855539,0.053311583
Xanthomonas_OG0000115,0,-0.406782663,1,0.114821602,-0.164436116,0.767676768,4.022106855,5.293639104,9.50E-05,2.39E-05,-0.25144244,0.999945077
Xanthomonas_OG0000116,0,-0.406782663,1,0,-0.224172847,1,0.812464504,0.665941317,0.154005239,0.056305982,-0.205807818,0.878403421
Xanthomonas_OG0000117,0,-0.406782663,1,0.114821602,-0.164436116,0.767676768,0.000805556,-0.504317518,0.998146858,2.556460603,1.821365178,0.002776767
Xanthomonas_OG0000118,4.01E-08,-0.406782612,0.999999908,6.232356387,3.018253557,5.86E-07,1.45E-15,-0.505478977,1,13.99161998,11.09321024,1.02E-14
Xanthomonas_OG0000119,0.000101026,-0.406653849,0.999767407,2.563066869,1.109280373,0.002734848,0.031116822,-0.4606144,0.930857449,1.060966592,0.608790144,0.086902728
Xanthomonas_OG0000120,0,-0.406782663,1,0.699104025,0.139540845,0.199938291,0.01023805,-0.490717644,0.976701715,1.507157838,0.970570506,0.031105856
Xanthomonas_OG0000121,0.552826614,0.298106861,0.2800099,0.085614975,-0.179631066,0.821079151,0.189931829,-0.231633169,0.645755586,0.376764011,0.054025657,0.419987137
Xanthomonas_OG0000122,1.04E-05,-0.406769382,0.999976017,3.439569387,1.565286854,0.000363438,0.009174206,-0.492251507,0.979097168,1.549750196,1.005105202,0.028200045
Xanthomonas_OG0000123,0,-0.406782663,1,3.910333752,1.810205263,0.000122932,0.001202125,-0.503745741,0.997235833,2.381635376,1.679613554,0.004153026
Xanthomonas_OG0000124,0.25989258,-0.075402891,0.549676816,0.063174465,-0.191305896,0.864620514,0.002077559,-0.50248353,0.995227668,2.159202832,1.499261009,0.00693102
Xanthomonas_OG0000125,0.039755917,-0.35609131,0.912523554,0.469837165,0.020263179,0.338971227,0.156210867,-0.280252424,0.697893466,0.453966299,0.116622743,0.351587723
Xanthomonas_OG0000126,0,-0.406782663,1,0.463324036,0.016874679,0.3440931,0.885829891,0.771720342,0.130067894,0.045764627,-0.214354949,0.899985211
Xanthomonas_OG0000127,0,-0.406782663,1,0.818052398,0.201424556,0.152036408,0.012639066,-0.487255833,0.971316876,1.420044768,0.89993757,0.038015021
Xanthomonas_OG0000128,0.053263036,-0.338868863,0.88457969,0.3889684,-0.021809354,0.408349097,0.001280236,-0.503633119,0.997056488,2.364799577,1.665962767,0.004317183
Xanthomonas_OG0000129,0,-0.406782663,1,0.230310881,-0.104352022,0.588422294,0.962579715,0.882379086,0.108998441,0.038016515,-0.220637266,0.916185649
Xanthomonas_OG0000130,0,-0.406782663,1,0.580864051,0.078025682,0.262504014,0.000666095,-0.504518594,0.998467436,2.63662948,1.886367631,0.002308716
Xanthomonas_OG0000131,0,-0.406782663,1,0.114821602,-0.164436116,0.767676768,2.886506796,3.656318399,0.001298653,0.000340942,-0.251185339,0.999215261
Xanthomonas_OG0000132,0.096876514,-0.283258871,0.800061709,0.240080993,-0.099269055,0.575332632,0.58228941,0.334072325,0.261643885,0.10656209,-0.165059208,0.782416337
Xanthomonas_OG0000133,0,-0.406782663,1,0,-0.224172847,1,0.000167444,-0.505237555,0.999614521,3.195695179,2.339668749,0.000637243
Xanthomonas_OG0000134,0.633907359,0.401490031,0.232323232,0,-0.224172847,1,0.037909649,-0.450820427,0.916411121,0.965826088,0.531648411,0.10818671
Xanthomonas_OG0000135,0,-0.406782663,1,5.206811134,2.484706565,6.21E-06,0.000899878,-0.504181523,0.9979301,2.510390947,1.784011023,0.003087515
Xanthomonas_OG0000136,0.142119864,-0.225570687,0.720908483,0.237704095,-0.100505652,0.578490066,0.029680157,-0.462685799,0.933941863,1.068338414,0.614767358,0.085440068
Xanthomonas_OG0000137,0,-0.406782663,1,0.114821602,-0.164436116,0.767676768,0.134862612,-0.311032574,0.733056397,0.503457824,0.156751414,0.313719978
Xanthomonas_OG0000138,1.642801778,1.687895372,0.022761361,0.001190006,-0.223553739,0.997263662,3.21E-08,-0.505478931,0.999999926,6.608883769,5.107147081,2.46E-07
Xanthomonas_OG0000139,0,-0.406782663,1,0.818052398,0.201424556,0.152036408,0.989568737,0.921292155,0.102430965,0.034795687,-0.223248775,0.923005552
Xanthomonas_OG0000140,7.46E-06,-0.406773154,0.999982827,3.570013397,1.63315125,0.000269145,0.469416428,0.171330813,0.339299775,0.143958682,-0.134737339,0.717862584
Xanthomonas_OG0000141,0,-0.406782663,1,3.496375472,1.594840612,0.000318878,0.408279443,0.083182833,0.390589493,0.17451442,-0.109962165,0.669091604
Xanthomonas_OG0000142,0,-0.406782663,1,0.937717763,0.263681288,0.11542031,1.363395116,1.460279157,0.043311665,0.013635763,-0.240405645,0.969090279
Xanthomonas_OG0000143,0,-0.406782663,1,0.818052398,0.201424556,0.152036408,0.001986379,-0.502614995,0.995436638,2.168185855,1.506544616,0.00678913
Xanthomonas_OG0000144,0.053263036,-0.338868863,0.88457969,0.3889684,-0.021809354,0.408349097,0.475433683,0.180006558,0.334631112,0.146778526,-0.132450955,0.713216651
Xanthomonas_OG0000145,0,-0.406782663,1,0.346475693,-0.043916477,0.450323184,0.413584307,0.090831443,0.385847502,0.17126477,-0.112597042,0.674116923
Xanthomonas_OG0000146,0.029739564,-0.368862804,0.933814118,0.554253364,0.064181289,0.279091517,0.007937299,-0.494034893,0.981889693,1.604910241,1.049830017,0.024836464
Xanthomonas_OG0000147,0.142119864,-0.225570687,0.720908483,0.237704095,-0.100505652,0.578490066,0.004160218,-0.499480729,0.990466478,1.868821217,1.263814064,0.013526293
Xanthomonas_OG0000148,0.634386737,0.40210127,0.232066933,0.055121474,-0.19549552,0.880802474,1.659781994,1.887613031,0.021888601,0.006507184,-0.246185632,0.985128347
Xanthomonas_OG0000149,0,-0.406782663,1,0,-0.224172847,1,0.114016012,-0.341089432,0.769102084,0.557901116,0.200895073,0.276757172
Xanthomonas_OG0000150,0.191700542,-0.162352131,0.643131022,0.309238307,-0.063289485,0.490638578,0.001075736,-0.50392797,0.997526093,2.399545929,1.694135771,0.003985236
Xanthomonas_OG0000151,0,-0.406782663,1,0,-0.224172847,1,0.388501789,0.054667193,0.408788068,0.187269241,-0.099620312,0.649726767
Xanthomonas_OG0000152,2.80E-05,-0.406747007,0.999935612,3.056059044,1.365762953,0.000878903,0.04972606,-0.433783395,0.89181329,0.861021998,0.446671258,0.137713971
Xanthomonas_OG0000153,0,-0.406782663,1,0.463324036,0.016874679,0.3440931,0.634945685,0.409992723,0.23176845,0.09034637,-0.178207223,0.812182504
Xanthomonas_OG0000154,2.70E-06,-0.406779224,0.999993789,3.969187335,1.840824245,0.000107353,0.000909869,-0.504167118,0.997907143,2.502702378,1.777776985,0.003142662
Xanthomonas_OG0000155,0,-0.406782663,1,0.463324036,0.016874679,0.3440931,7.39E-06,-0.505468325,0.999982989,4.525100797,3.41757615,2.98E-05
Xanthomonas_OG0000156,0,-0.406782663,1,0.114821602,-0.164436116,0.767676768,0.213766455,-0.197268142,0.611270652,0.354328497,0.035834514,0.442253729
Xanthomonas_OG0000157,2.70E-06,-0.406779224,0.999993789,3.969187335,1.840824245,0.000107353,0.300797103,-0.071786392,0.500268199,0.247937571,-0.050429275,0.56501819
Xanthomonas_OG0000158,0,-0.406782663,1,0.230310881,-0.104352022,0.588422294,0.463075834,0.162188874,0.344289808,0.147079693,-0.132206764,0.712722234
Xanthomonas_OG0000159,0.016686851,-0.385505854,0.962305901,0.732212516,0.156765765,0.185262485,0.171251867,-0.258566145,0.674136952,0.417671146,0.087193941,0.382233594
Xanthomonas_OG0000160,0,-0.406782663,1,0.114821602,-0.164436116,0.767676768,0.226916681,-0.178308,0.593039087,0.333627126,0.019049449,0.463844994
Xanthomonas_OG0000161,0,-0.406782663,1,0.699104025,0.139540845,0.199938291,0.560681552,0.302917876,0.27499098,0.110105518,-0.16218613,0.77605854
Xanthomonas_OG0000162,0,-0.406782663,1,0.463324036,0.016874679,0.3440931,0.665545146,0.454111364,0.216000549,0.083208559,-0.183994696,0.825641362
